100 1000
1 55 93
0 57 96141
1 50 67
0 64 92182
0 87 60391
0 35 91801
1 12 73
0 93 6591
0 16 48847
0 97 3317
0 39 26113
0 54 50180
1 23 79
0 65 76266
0 57 86678
1 26 82
1 4 31
1 30 97
1 29 79
1 57 78
1 21 69
0 28 37630
0 31 56251
0 44 46851
1 8 72
0 30 56137
0 54 47587
1 1 54
1 5 12
0 17 76114
1 53 95
1 21 50
0 15 89383
1 17 99
1 38 85
0 53 83569
1 1 33
0 38 92350
1 42 82
1 5 85
1 34 64
1 35 67
0 96 25238
0 33 64742
0 56 83903
1 20 82
1 24 84
1 11 81
1 5 52
1 77 94
1 23 86
0 37 54372
0 61 16039
0 30 11090
1 1 64
1 6 97
1 16 89
1 68 82
0 72 59236
1 23 99
0 60 41871
0 18 78673
0 99 55552
1 2 96
0 44 74917
1 9 36
0 5 98313
1 31 64
1 18 78
0 32 40061
0 9 85262
0 19 99245
1 41 82
0 2 48710
1 14 29
0 47 72959
1 39 97
1 33 98
1 31 92
1 14 96
1 42 96
0 58 19513
1 8 78
0 93 7150
0 12 6151
1 5 51
0 32 7366
1 15 96
0 97 25590
0 38 46510
1 5 52
1 19 95
1 9 94
0 31 64835
0 26 59515
0 85 41597
0 0 86551
0 58 48216
1 67 91
1 12 42
1 73 97
0 97 39568
0 54 61437
0 18 25884
0 89 39477
1 21 40
1 1 35
0 28 26295
1 19 83
0 40 33545
0 59 66331
0 84 9733
1 6 34
1 10 52
1 51 92
1 6 33
1 0 48
0 3 98346
0 35 13181
0 78 93966
1 64 95
1 42 84
0 70 20808
1 0 94
0 64 89410
1 1 94
0 23 21330
1 7 50
1 12 90
1 9 94
0 96 77482
0 68 51345
1 3 90
0 86 77361
0 7 65977
1 1 65
0 72 91775
0 6 50425
0 29 45682
0 83 30076
1 1 51
1 3 95
1 4 80
1 49 96
0 46 232
1 75 94
1 8 72
1 7 32
0 23 13224
0 77 29778
0 25 33864
0 49 22688
0 14 31622
0 47 46681
1 28 29
0 93 31776
1 4 68
1 15 56
0 71 39734
1 23 83
1 31 94
0 30 70914
0 85 94375
1 12 24
1 9 56
1 4 69
1 1 98
1 4 54
0 49 63288
1 41 94
0 76 49828
1 0 72
1 16 24
0 3 6905
0 9 50096
0 70 52106
1 17 70
0 78 41335
1 10 64
1 4 89
1 40 56
1 3 88
1 25 47
0 16 90833
1 20 99
0 16 68279
0 4 13263
0 63 10425
1 66 88
1 36 51
1 54 99
0 13 64550
1 78 98
1 33 96
1 12 94
0 5 98474
1 5 28
0 66 36400
0 90 75738
1 42 69
0 51 52297
1 17 66
1 69 97
0 24 38629
0 59 9378
0 40 24008
1 39 99
1 40 81
0 56 81565
0 56 32315
1 17 73
0 61 43861
1 12 72
1 3 85
1 6 72
1 42 91
1 49 87
0 29 16027
0 36 31632
0 74 3135
1 7 70
1 6 43
0 13 96208
0 57 70419
1 11 50
0 33 80509
0 12 46171
1 46 66
0 96 37847
0 82 44439
1 27 80
1 34 81
1 61 90
0 46 35455
1 2 88
0 28 1874
1 11 96
1 38 68
1 0 53
0 40 3861
0 88 74208
1 22 93
1 7 83
1 0 10
0 92 86537
0 47 97906
1 8 99
1 35 85
1 43 73
0 2 12614
0 98 40767
0 30 83555
1 44 82
1 23 29
0 17 85326
1 11 95
1 75 97
0 52 13896
1 79 94
0 65 29243
0 56 5354
0 48 48124
0 15 88410
0 0 5082
0 26 89164
1 80 94
1 49 98
1 69 96
1 17 81
0 98 98669
1 5 50
1 9 50
0 39 84570
1 8 61
1 7 55
1 3 73
0 2 1122
1 1 82
0 47 83305
1 72 89
0 75 60114
1 49 92
0 58 21612
0 39 19333
1 3 82
0 71 39097
0 95 62769
1 12 73
0 24 21087
0 32 25343
1 90 93
0 29 65956
0 36 63830
1 0 49
1 42 81
0 70 68090
0 97 14637
1 32 98
0 53 80312
1 4 98
1 0 50
0 60 40469
0 70 34645
1 33 97
1 8 81
1 19 55
1 12 29
0 6 68177
1 24 92
1 27 60
0 59 52285
0 29 20901
1 0 62
0 11 56129
1 17 83
1 4 55
0 20 14225
1 12 26
1 16 59
1 4 15
1 0 58
1 11 95
1 13 65
1 3 25
0 73 82533
1 12 85
1 0 10
0 45 55874
0 71 72449
1 69 91
0 79 16822
0 26 94638
1 2 24
0 28 28934
0 0 32831
0 8 89382
1 0 94
1 3 85
0 44 30036
1 22 65
0 24 48149
1 3 73
1 25 87
0 96 36346
0 20 73537
1 11 99
1 49 67
0 34 17563
0 8 70849
0 68 72929
1 23 98
0 99 97917
1 15 71
1 78 94
0 22 84878
0 63 12739
0 58 96291
1 7 93
1 23 94
1 8 85
1 74 92
1 4 64
0 28 79121
0 29 68951
0 14 74202
1 32 95
0 63 53045
0 37 51595
1 40 99
0 49 21487
1 45 91
1 40 65
1 9 79
1 21 85
0 32 97002
1 10 82
0 40 48475
0 75 39508
0 66 50592
1 59 93
1 8 51
1 26 94
1 0 92
0 15 17915
1 3 93
0 30 141
1 46 80
0 52 714
0 60 81359
0 62 46769
0 34 95216
0 29 7864
0 54 40778
0 4 89123
0 50 69260
0 88 54024
1 7 98
0 46 2736
1 43 73
0 24 83806
0 75 59345
0 97 88903
1 5 95
0 28 17203
1 27 43
1 14 75
0 1 35682
1 26 68
1 42 85
0 46 73010
1 75 96
0 21 58849
0 87 61005
0 44 81844
1 20 50
0 11 29160
1 24 96
1 0 93
0 41 82489
1 3 59
0 10 42363
1 72 98
0 80 98946
1 19 39
1 7 90
1 29 94
1 16 26
0 88 56524
1 19 90
1 30 78
1 55 99
0 29 27125
1 5 86
1 11 98
0 12 31943
0 91 48749
1 15 75
0 42 99777
0 99 70956
1 21 40
1 14 94
0 17 73461
1 2 14
1 20 81
0 44 38785
0 5 94502
1 53 86
0 41 45159
1 64 98
0 41 82917
0 54 96027
0 96 9980
0 19 85324
1 63 93
1 28 63
0 23 7530
0 14 64498
1 30 72
0 90 861
0 69 68265
1 25 50
1 2 28
0 81 82939
1 1 72
0 40 73499
0 5 1976
0 37 334
1 7 96
0 93 14580
0 62 89802
0 71 99228
0 84 64637
0 54 13244
1 29 80
1 8 53
1 48 97
1 3 53
0 89 14059
1 11 97
0 33 36727
0 31 18903
0 82 81468
0 25 15202
1 8 98
1 10 91
1 3 30
0 77 17379
0 69 17633
0 47 35583
1 8 86
1 22 99
1 36 88
1 25 64
1 0 68
0 14 99679
0 7 67499
1 4 84
1 7 26
1 17 42
1 0 92
1 96 97
0 57 22290
1 11 56
0 8 7479
1 23 35
0 69 14924
1 11 64
0 47 16330
0 98 22813
1 31 85
1 35 83
1 0 30
0 59 25285
1 63 88
0 55 11085
0 11 48481
1 15 92
1 19 91
0 21 72879
1 16 32
0 50 18218
1 4 29
1 7 85
1 38 94
1 4 65
0 82 27235
1 9 98
1 8 79
0 48 7145
0 85 86291
0 71 12083
1 27 99
1 22 88
0 48 67828
0 92 92841
1 51 93
1 56 78
0 61 95391
0 23 64802
1 21 68
0 31 88911
0 4 9544
0 10 84180
1 45 96
0 42 34346
1 21 80
1 22 65
0 55 13999
1 19 49
0 32 4300
1 3 32
0 33 32397
1 33 86
0 60 24908
0 43 84755
0 47 73697
1 20 88
1 74 90
1 9 65
0 76 79715
1 21 97
1 19 97
1 8 25
0 94 54311
0 43 82412
0 80 16329
1 49 90
0 98 6295
0 15 82832
0 60 2647
0 20 75741
0 52 41981
0 46 2811
0 29 8544
1 8 99
0 56 87676
1 50 95
0 11 86774
0 26 93660
0 80 62511
0 82 66371
1 15 56
1 50 99
0 78 92391
1 19 81
1 12 92
1 5 13
0 4 15786
0 0 38915
1 3 17
1 3 67
0 38 41069
0 82 17765
0 24 79342
1 15 74
1 36 69
0 77 41380
0 5 44765
0 26 46768
1 9 87
1 4 97
0 97 94898
1 77 90
1 4 84
1 27 97
1 23 96
0 83 87644
0 64 5019
0 85 34289
1 21 97
1 1 95
0 96 94001
1 3 73
1 17 69
0 34 72492
1 12 86
0 59 41981
1 38 97
0 58 95734
1 31 97
1 24 66
0 14 96760
1 57 87
1 4 56
0 66 75962
1 51 86
0 39 2077
1 25 97
1 2 68
1 52 94
1 35 67
1 0 38
0 39 36217
0 87 52140
1 22 39
1 22 53
1 8 93
0 52 105
0 83 48544
0 64 96945
0 1 39850
0 43 28864
1 17 99
0 36 98602
1 27 72
0 7 1821
1 1 51
0 53 27525
1 22 56
1 38 87
1 27 64
0 32 74984
1 24 95
1 8 87
0 36 2163
0 69 92531
0 33 21914
1 41 78
0 52 88036
1 43 96
0 26 96463
0 49 72389
0 69 14365
0 34 59388
0 92 53274
1 34 97
1 63 86
1 0 93
1 16 46
1 22 77
0 82 31670
1 11 88
0 36 56620
0 37 64280
1 19 99
1 12 86
1 28 80
0 97 1294
0 80 81303
0 7 8194
0 56 2560
0 39 2545
0 48 42442
1 54 94
1 6 87
1 7 35
0 76 35946
1 36 44
0 90 63220
0 69 9746
0 43 42185
0 73 81426
0 5 74274
1 38 94
1 13 90
0 46 27407
1 52 98
1 41 84
0 99 26220
1 18 87
1 59 78
1 18 97
1 6 70
1 18 64
0 61 57096
0 86 45357
0 54 80354
0 29 15563
1 9 27
0 9 60975
1 17 97
1 0 82
1 13 61
0 30 88498
1 6 96
0 19 95426
1 51 65
0 56 31129
1 3 32
0 75 85299
0 0 34568
1 70 95
1 49 95
1 56 87
0 38 20128
1 24 49
1 17 27
1 9 26
1 27 55
0 50 57347
1 1 98
0 70 75952
1 69 92
0 91 46984
1 7 36
0 9 93193
0 44 89571
0 93 85862
1 31 58
0 83 74011
1 6 65
0 26 61106
1 17 47
1 1 95
1 14 99
0 38 62010
1 2 75
1 7 68
0 25 79863
1 48 94
1 79 94
1 12 91
1 3 72
0 2 80569
0 54 87313
1 30 82
0 51 80355
1 2 13
0 95 50460
0 21 44246
0 69 59283
0 54 67663
1 29 42
1 43 99
1 3 30
1 3 19
0 83 51949
1 10 99
0 19 36201
0 76 24191
0 10 32159
0 47 55913
1 49 99
1 5 83
0 10 94009
0 35 76750
1 29 68
0 82 31481
