100000 100000
0 13183 268912
1 26317 98126
1 74335 74857
0 10040 144237
0 62821 340202
0 4128 207810
0 97937 578803
1 58629 71061
1 74728 96037
1 90755 99881
1 74446 75364
1 2661 76881
0 7791 379858
1 78966 86631
1 14795 67867
0 35266 659421
1 64514 88954
1 42353 63278
0 43588 402706
0 45408 996102
1 60837 67025
0 89338 843597
1 28195 59541
1 73901 87456
1 41015 61921
0 96441 652028
1 25059 38691
0 83271 121139
0 99650 545253
1 20499 89401
0 5426 910835
1 14629 80572
1 20730 51190
0 59476 777119
1 2657 27313
0 1409 70042
0 96522 705384
0 28230 666276
0 39428 528019
1 66142 67869
1 147 603
0 33178 823619
1 42367 70642
1 26580 72190
0 18657 463833
0 75918 694836
0 1677 664603
1 30063 88614
0 36297 978566
0 96668 156460
1 19557 48614
0 22766 144039
1 40034 62865
0 39501 61227
1 54565 85427
0 54935 222644
1 6130 33225
0 74485 472750
0 11367 242363
1 25631 96284
0 77438 444721
1 40012 56384
0 27415 134075
0 78911 160293
1 44117 67494
0 33524 661681
1 70225 84001
0 47798 248622
0 66209 915395
1 16842 71117
1 20842 56688
1 902 47063
0 31902 210540
0 91891 415632
1 20013 22781
0 83159 498405
0 52056 815190
1 31694 53354
1 3808 41471
0 1258 997655
0 16882 592745
0 4608 981518
1 8535 53846
1 36802 89629
1 18131 76660
1 64110 68762
0 47959 373579
0 46134 675835
1 53907 81153
1 11275 64722
0 40792 103518
0 66349 718387
0 12059 625932
0 66777 635655
0 27607 238680
1 53525 65749
0 30497 244025
0 48431 301177
1 64924 75149
1 50968 65303
0 57679 85195
0 62943 543382
1 67234 94099
0 49137 358279
0 73975 454824
1 2410 17148
0 57672 648734
0 16693 810209
0 35095 834213
1 49516 84937
1 28567 58189
0 43030 509426
0 38372 482364
0 93462 968341
1 43804 67270
0 2576 521406
1 76518 97524
0 25861 984737
1 3503 33118
1 43396 53070
1 55277 81970
1 9233 21831
1 11784 57491
1 15800 43886
0 87423 228556
0 52466 788324
0 25642 615600
1 10639 16528
1 16429 70805
0 50715 20735
0 47464 540160
1 12816 45163
0 41051 475552
1 18136 22749
0 49552 4756
1 52302 77237
1 4428 99065
1 28337 94404
1 41742 59369
0 66100 439808
0 89685 672728
1 12025 89180
0 49991 35436
1 7480 34056
0 42070 35603
0 23376 432603
1 4609 38220
0 33368 149424
0 7569 382924
0 51687 164849
0 56854 354720
1 55965 57929
1 20055 62073
1 21690 71307
0 15476 855117
1 19171 74022
0 87453 656617
0 56719 708648
0 24629 390509
1 22105 23118
0 93179 709656
1 59632 98488
0 53137 725240
0 80054 837712
0 77753 234685
1 8817 44378
1 76973 90094
0 69308 976253
1 5792 87083
1 13101 96829
1 26138 54231
1 4425 87296
0 74855 820432
0 72139 817023
0 43517 533478
0 12694 532071
1 67154 78644
1 18514 61044
0 36804 538824
1 42927 98728
1 4575 85744
0 47774 210020
0 56240 417932
1 84407 97601
1 22286 93379
0 74623 315858
0 58191 670872
0 49075 172407
1 58893 63481
0 98341 39412
1 20407 70756
1 29511 37154
0 62481 646459
1 31455 64861
1 13584 52419
1 9095 96428
0 67636 749136
0 42470 57023
0 2318 59695
1 5010 94050
1 17246 45047
0 78942 464949
1 12482 82180
1 25003 49995
1 1545 58414
1 37190 62404
0 93209 685062
1 46207 75741
0 56132 906406
1 20680 31294
0 70136 954905
1 11252 91034
1 49820 83638
1 66434 78932
0 49412 223225
1 3641 33490
1 47951 80301
1 18136 37505
1 44940 67439
1 9774 38604
1 40522 79352
1 37941 47284
0 2979 930878
1 12278 29347
0 32056 945240
1 49225 56417
1 27541 86202
0 92072 19705
1 38651 72200
0 25639 805807
0 36769 829527
1 68761 80688
0 47052 293671
0 74585 656975
0 69407 62760
0 60494 604388
0 83196 484204
1 25290 40685
0 43850 716351
1 57469 66739
0 88021 693744
0 3657 553642
0 90031 905366
1 78267 90470
1 44526 85502
0 26452 268140
0 32818 6334
0 15547 441523
1 51406 98537
0 64876 299
0 36545 189685
1 28259 52006
0 51943 214665
0 70109 807518
1 11159 12954
1 46567 70821
1 44775 94422
1 4562 38795
0 45088 322824
1 12012 44955
0 43715 355241
0 80931 291960
1 58336 76387
1 10709 46314
1 78 18226
1 14218 18338
0 3719 421267
0 73356 919756
0 96195 303271
1 94984 98851
0 63590 325162
0 99249 86426
0 35556 665020
0 95019 634103
0 1049 478593
0 72010 240926
0 21624 991812
0 71473 479003
1 15664 47155
1 38610 45295
1 74627 78832
1 14023 16671
1 66986 87915
0 57786 864151
0 16613 513564
0 15247 330462
0 932 368417
1 7750 57233
0 8 78945
0 6652 199968
0 71516 999241
1 37459 38332
1 33182 36122
0 42466 731885
1 8178 88041
0 8673 232789
0 18833 814640
1 2790 58523
1 10914 12602
1 14582 16093
1 42487 97915
0 91553 895720
1 14890 82949
0 87131 824436
0 45580 651760
1 15274 89426
0 19556 720752
0 47480 292084
1 7242 10517
0 99972 306902
0 93039 940167
0 26316 868572
0 65612 286554
0 56042 342636
1 21166 31400
0 6367 300610
0 96430 816916
0 59262 8544
0 54251 924739
1 9566 13868
1 45220 62936
1 62537 96214
0 42585 750989
0 1097 526703
1 24618 92233
1 63920 71137
1 14965 69284
0 42998 819519
0 17602 582616
1 54707 69470
1 18612 48065
1 641 80074
1 417 35533
0 1983 747396
0 45690 505102
1 840 66830
1 23563 79009
1 46492 47796
1 62631 84881
0 23536 648648
1 52670 75942
0 56379 62414
0 83545 555678
1 11612 25715
1 47242 49336
1 41195 89066
1 17958 92210
0 37809 357979
0 28996 754924
0 95120 34687
1 26131 60418
1 13534 99887
1 72512 84370
1 1452 72329
1 9224 79320
1 52661 55061
0 70409 552215
0 31124 347584
0 33942 996161
0 3242 134252
0 76180 979548
0 99342 715239
0 25386 387858
0 30676 377496
0 98111 742879
0 31253 518580
1 12526 74225
0 33222 790136
1 18848 51213
1 18083 75258
1 21344 38191
1 13011 77676
0 38494 870513
1 46641 62088
1 20567 59815
0 95067 565957
1 42805 55657
0 76662 477222
0 68408 880664
1 44850 52252
0 43674 277314
0 6357 717957
1 789 36288
1 33757 73786
0 36247 895605
0 26378 419660
0 14471 186320
0 98485 377124
0 27261 650898
1 27785 29376
1 27797 35021
1 37821 39185
1 8711 55803
1 85942 88665
1 91276 96899
1 18982 78708
0 22299 951668
0 34937 441883
0 26777 263648
1 13876 26310
0 26936 470132
1 20185 52382
1 27961 59912
0 17663 669903
1 23752 30531
0 16363 401404
1 43164 98989
1 36720 65522
0 54486 70284
0 57573 614737
1 45426 65080
1 20862 29476
1 65476 85597
1 42690 97811
1 68213 74908
0 43238 603346
0 11419 853600
0 85888 914757
0 69689 580997
0 65157 443413
0 94219 123634
1 59498 68067
1 10792 68761
0 45893 748667
1 45013 94804
0 23075 686690
0 63124 975355
1 11640 92511
0 58236 454207
1 22577 28548
0 37983 53815
1 31481 75326
1 11425 82452
1 49585 60239
1 50728 93417
0 17068 702214
1 64209 70595
1 21887 99786
1 15127 17280
1 26328 65819
1 21029 52843
0 55247 730277
1 12490 25465
1 23390 30599
0 126 551973
0 87228 754790
1 9391 54283
0 5880 918790
1 56132 99787
1 30203 79433
1 18593 22734
1 13307 15436
0 49438 821295
1 5110 47035
1 89434 95468
1 13668 60959
1 28983 47285
0 45095 394706
1 31926 58119
1 49107 84319
1 24267 56245
1 26070 74309
0 66180 146183
1 393 32834
0 69174 171878
0 20308 404052
1 17055 19418
0 71955 675606
0 83742 934441
0 39502 614905
1 66277 74758
0 40748 373118
0 69069 315150
0 34135 122716
1 10784 69928
1 17872 88920
0 48158 888429
0 92925 905405
1 18842 93993
1 26061 72030
0 81509 896787
0 21157 54302
1 25694 46829
0 92689 395169
0 12979 979221
1 53219 86694
1 23102 55572
0 78722 862897
0 85174 666351
0 60588 737189
1 40243 43747
0 5685 664986
0 39390 700195
1 23823 24567
1 14508 24342
0 65650 866771
1 24171 33958
1 54867 82063
1 37195 56569
1 50410 55261
1 31325 59367
0 97043 248268
0 34883 755575
1 3320 79405
1 922 90437
0 8606 883949
1 6508 27554
0 77210 355648
1 9677 28310
1 80341 87113
1 72968 79549
1 31625 51667
1 53701 95518
1 39473 95568
0 8572 875794
0 37984 9325
0 97665 360914
0 66392 268641
1 59360 92909
1 27126 35776
0 3086 71432
0 71391 545026
0 11857 672477
0 8285 44090
0 63323 438306
0 98923 672384
1 8803 44305
0 80374 657338
0 91935 205181
1 75112 78081
1 29444 98121
0 94606 310336
1 14365 83530
0 22228 547872
1 68533 88544
0 93951 670204
0 38326 521613
0 60053 889573
1 38153 63461
1 18596 73934
0 61089 84559
0 96096 474872
1 93467 98004
0 71449 19704
0 31628 59787
1 54033 96079
0 28766 74394
1 2915 36784
1 10508 30789
0 81672 988344
0 93885 620775
0 59757 273602
1 27998 40876
1 41938 66664
1 57796 62442
0 67024 607446
0 4232 860613
0 63780 507077
0 50241 908772
0 89877 911924
1 39731 55720
1 71456 81968
0 76916 586374
0 26398 204913
1 14635 45308
1 35223 36259
0 78221 420110
0 76606 499231
1 47851 66635
0 18321 390911
0 48612 61826
1 8519 49013
1 54090 55845
1 51183 81698
1 51485 92084
1 3893 24526
1 69729 86377
1 27454 87568
0 21737 298803
0 23775 958465
0 36617 309681
0 77125 359324
0 86677 186862
0 27238 859394
1 9440 74860
1 52253 84954
0 92835 431336
0 39683 267980
0 80675 525728
0 11950 17986
0 3124 157261
1 68553 73211
1 9620 57743
1 38586 85525
0 70762 79019
0 6591 250296
0 89996 238083
1 18544 28304
0 25622 270280
0 45379 239210
1 46950 66587
1 48864 61498
0 5318 235977
0 50124 491806
0 21698 721905
1 72420 89815
0 58091 908702
0 28739 625379
1 11999 91016
1 13215 94358
1 58223 90390
1 59739 95823
0 15026 232074
0 16423 52556
1 47033 79546
0 40814 577518
1 8150 83669
0 51662 54901
0 36126 77166
1 7394 56012
1 33197 85589
0 93714 109913
0 25928 988013
0 6347 879823
0 65932 510083
1 9221 16323
1 52123 63284
0 87105 311299
0 93380 538071
0 47351 688745
1 60731 94362
1 43975 78302
0 26074 43223
1 25458 26687
1 28977 94605
0 55272 261682
1 55286 58090
1 7700 82308
0 64409 669425
1 13923 22296
1 37589 50731
1 1565 14534
0 58520 72724
1 301 43829
1 19436 28264
1 1132 42081
1 4255 60214
1 16480 22275
0 79990 735415
0 50621 249330
1 17149 59261
1 48933 49841
0 66301 440894
1 25739 91206
0 2137 63381
0 1461 335842
1 26950 60036
1 47958 64583
1 34607 85829
0 2555 649001
1 51700 64900
0 6840 981167
0 12006 142235
1 74526 96065
0 52956 492172
0 23142 983323
0 58073 163425
1 2153 90070
1 41369 94634
0 75753 554434
1 8038 71471
0 64057 684416
1 8364 25479
1 12682 24265
1 68187 72511
1 37011 66333
0 40318 817130
0 95314 21434
1 43468 64499
1 14169 50795
0 61870 827426
0 2762 143173
1 5438 25126
1 36110 36840
0 9592 864402
1 24723 57081
1 19639 81023
0 29826 419649
0 35299 534240
0 7934 201784
1 3392 33324
0 77588 643258
1 55497 85103
0 92483 315423
1 6834 40560
1 59102 94126
1 93315 94169
1 15778 53657
0 21542 991162
1 36930 62520
0 80284 382522
1 33422 68565
0 34678 224026
1 15873 78205
0 37025 438911
0 80377 555722
0 45751 954630
1 30554 55403
1 17151 99751
0 1020 66638
0 53177 577757
1 42767 66662
0 45618 449840
1 73197 81389
1 16886 29569
0 96792 181554
1 74307 79663
1 11823 64090
0 14180 443399
0 11410 244732
1 76108 82879
0 53454 255709
0 98390 160639
0 33887 11396
1 4993 43507
1 26723 35656
0 99791 685067
0 23118 379493
1 76399 77515
1 33568 70397
0 24097 69494
0 49826 140660
0 10247 309035
0 50566 14914
0 47601 916122
0 34174 546740
1 16233 65438
1 40942 94857
1 92242 92889
0 62333 480268
0 74137 721899
0 15245 83535
0 84386 952488
1 40581 74224
0 62773 236656
1 20610 54559
1 10923 64148
1 47655 50529
0 56251 358619
1 88720 91989
1 44866 73761
0 84939 435670
1 13096 51975
1 11561 73263
1 28767 60355
0 20961 249697
1 63924 67924
1 14539 61163
0 23288 969611
0 88936 405248
0 51916 707526
1 31774 61345
1 59142 76013
0 3902 144004
1 17382 18097
0 40755 897070
0 49240 718013
0 28439 13382
0 44260 217889
0 70553 429
0 47697 823783
0 7691 401785
1 15458 31376
0 17819 508659
1 6314 28972
1 57971 60508
1 69046 83213
1 35480 93716
1 28717 77232
0 55349 932528
0 92407 446596
0 84272 641473
1 41719 89893
0 32348 422822
1 52368 87465
0 89975 754057
1 11621 58668
1 66302 93939
0 4696 575315
0 31692 264429
1 44019 72472
0 72140 344260
0 59470 70937
1 34567 69048
0 2583 217940
0 57263 985188
0 43568 934891
0 17642 994559
1 51258 77086
1 11104 40490
0 11210 284964
0 96668 577938
1 10266 92508
0 88004 413765
1 24486 26326
1 42833 49357
1 26725 98228
0 20860 76905
1 14530 74860
1 4679 7509
0 40335 206070
1 16533 98068
1 72027 76545
0 94817 493128
0 40869 530721
0 51518 955466
1 14348 51835
1 20468 55210
0 70086 101833
0 83198 782758
0 6476 137219
0 1605 315226
0 29180 913658
1 20798 44596
1 6731 41390
0 23869 833200
0 52057 182048
0 42084 286321
1 41624 45847
0 82487 570430
0 15338 463090
0 4371 607048
1 32367 61624
0 14804 143295
0 943 360992
1 23520 92263
1 64401 67416
0 51061 183426
0 6197 333080
1 62266 75082
0 89718 513956
1 67306 68560
1 47033 82276
0 91376 37864
0 81131 265188
1 11962 40605
1 21643 72297
0 1493 76875
1 11879 45699
1 13483 47685
0 77931 821342
1 39750 41389
0 23379 205864
1 40469 46386
0 61013 917375
0 26249 916664
0 45440 122575
1 54369 97941
1 78761 86186
0 56826 875004
0 64577 197689
0 61372 851972
1 61011 79910
1 25831 93801
0 33685 832119
1 23206 65106
1 3497 30458
0 33612 971842
1 23960 62870
0 53659 794521
1 9668 47372
0 83626 701952
1 86411 91695
1 64755 92497
1 7126 88575
0 70437 318425
0 12451 588152
1 48169 80473
0 80694 613897
1 40970 50998
1 31024 75280
1 15242 61371
0 28683 961420
1 13125 60794
0 85133 969882
1 3324 21542
1 48423 89849
0 81695 651304
0 16750 311066
0 88815 523588
0 52896 296780
0 42338 824207
0 63129 784889
1 27193 76451
1 82339 93178
1 47172 53487
0 40720 851184
0 4648 221977
1 67657 94808
1 47698 96721
0 32542 602457
0 22613 624346
1 26819 42672
0 5182 444277
1 8316 8832
1 87363 96853
1 2276 61731
0 36963 578422
1 8538 37112
1 2111 69888
1 16045 53806
0 61219 994280
1 28429 55108
1 5581 97528
1 63438 65181
1 42832 63439
1 59349 88163
1 39477 59804
1 33187 96825
0 18175 990550
1 946 87662
1 35321 46074
0 54782 352203
1 79646 91965
1 7394 73878
0 65582 983049
1 69490 98348
0 22077 206474
1 30109 74831
1 9959 54430
1 23612 48394
0 62706 65874
1 30443 72199
1 32946 35320
0 53538 519033
0 51273 425498
1 11118 29751
1 20427 76244
0 95415 944663
1 28208 51575
0 37108 197634
1 64089 80061
1 383 90846
0 42035 668274
0 61474 909545
0 81975 664329
1 66071 74777
1 979 73595
0 71663 523631
0 72906 873739
1 7168 48328
1 55491 66055
0 85428 284433
0 23147 465241
1 1779 6224
1 69357 97923
0 75783 869106
1 8424 56868
0 43620 938812
0 19662 358819
1 58228 77550
1 322 91221
0 35665 323653
1 21520 32682
1 51763 57130
0 64117 98701
0 36310 260267
0 15861 889540
0 3937 531596
0 51693 446668
0 83037 706599
1 14957 77638
0 8426 569409
0 26469 376167
0 32148 650040
1 41992 94288
0 48923 756772
0 58336 712854
1 92694 95317
1 25396 37121
1 4007 48134
0 32088 938692
1 8326 51618
1 10072 34376
0 62779 821467
0 75712 784165
1 14801 91470
1 41338 62147
1 47167 48707
1 827 9555
1 45516 88702
1 72027 89996
1 27350 48091
1 70681 99707
0 42247 737972
1 19863 27371
0 54997 690462
1 35124 78816
1 6000 97654
0 82382 219554
1 12608 90267
0 59883 654916
1 66089 92473
0 18104 461415
0 34492 206332
1 58553 93539
1 19335 39581
0 32795 62220
0 97431 383426
1 31464 94596
1 95313 96322
1 25898 36718
0 36073 514163
0 68429 917922
0 30574 161191
0 45893 151418
0 6512 39761
0 12496 70912
1 1839 20830
1 64643 86472
0 85211 184328
1 1429 12350
0 14487 672268
0 39882 211918
1 23669 92142
1 51229 58098
0 11195 928837
0 59462 592340
1 622 12294
0 99655 468643
1 86743 87519
0 67946 305518
1 40556 74389
1 52474 59803
0 34051 366034
0 68434 740095
0 19222 652494
1 15209 55565
1 38847 81491
1 58541 66376
1 22591 82885
0 57776 316124
1 49690 59793
1 23175 72667
1 31198 86719
1 59511 68929
0 52868 714271
1 56551 71956
1 9212 78720
0 90274 53407
1 59098 96553
1 23945 33831
0 32302 518108
0 27594 610390
1 51359 80946
0 16558 474286
1 70491 89347
1 56451 94325
0 15562 817025
0 86533 711047
0 82902 760863
0 79685 834888
1 74976 92094
1 5161 35534
1 69303 80192
1 10027 77713
0 68140 590102
0 21630 389954
1 15677 99924
1 16428 80449
0 70096 176955
0 61720 44438
0 27397 534262
1 46841 89569
1 64317 99561
1 6653 93716
0 76945 479500
0 28430 705990
0 11626 71145
1 15288 63769
0 39755 59382
0 54369 955848
1 39781 78066
0 90093 575784
0 21560 874882
1 57802 68204
1 23920 52419
1 2778 90627
1 3014 50065
1 46253 59650
1 23767 90853
1 44744 55125
0 64946 216919
1 9900 32220
1 26254 63522
1 17860 51126
1 33569 50328
1 62922 92726
1 31376 55785
1 30426 57186
1 41599 63285
0 31396 497352
0 60529 35323
1 56012 83569
1 18960 30589
1 8876 61715
1 50237 81084
1 6615 40297
1 38998 96073
1 64128 65498
1 86939 92829
0 28430 18038
0 86617 190833
1 55245 62505
1 53557 83848
1 86805 97585
0 80941 975839
0 58349 80050
1 11625 82257
0 20789 573297
1 76270 80520
0 26211 453195
0 98474 446622
1 28044 82760
0 26622 169908
1 44773 60886
0 76311 26718
0 64266 780567
1 11566 12916
0 37876 598040
1 13588 77574
1 11257 44517
1 9257 21872
0 64133 70768
0 97195 870732
0 25304 375162
1 27347 75848
0 82718 578095
0 41664 353885
0 97580 881419
1 43382 51262
0 97647 173758
0 29007 281568
1 86045 98964
0 49086 844821
1 13002 89046
0 59072 115812
0 80030 424992
1 31748 39236
0 8442 885468
0 21771 918180
0 13053 443919
0 49555 821307
1 10251 23176
0 45443 418480
1 6640 25465
0 51264 721603
0 19672 149419
0 37620 235325
1 61917 93518
1 24535 65039
1 58338 83341
1 24420 37411
1 92783 93285
1 13379 65716
0 80585 146478
1 584 61444
0 55432 671712
1 6812 98414
1 47299 70550
1 4847 66746
1 2948 91472
0 32642 592670
0 50668 69334
1 54366 99355
1 25275 51648
1 2737 6073
0 22456 473343
1 53506 72077
1 107 90948
0 34591 198247
0 41824 204151
1 20563 28014
0 60486 703925
1 18577 46472
0 45327 397403
0 67996 799508
1 23634 80995
1 13677 84141
1 31479 74739
1 36371 64937
1 37859 82748
1 20305 57569
0 31147 385338
1 14881 61197
1 32079 80796
1 9641 66022
0 80855 757536
0 51389 731944
1 29838 89650
0 52558 160474
0 45081 131229
0 38467 209069
0 25566 244698
0 43655 433382
1 11893 45497
1 9137 47816
1 6207 45075
0 8473 145021
0 69950 901132
0 81086 990327
0 3715 177296
1 3313 89618
0 87369 599520
1 41106 59547
0 53198 429366
0 23148 849452
1 13375 91428
1 88860 98394
0 9287 919822
1 16367 22701
1 72468 96282
0 54396 36035
0 84227 642297
0 74589 929416
1 3541 25160
1 36678 62318
1 25125 48631
1 26262 61877
0 95912 430514
0 52587 342986
1 5599 82942
1 26267 79945
1 16353 69201
1 30977 68283
0 80071 669900
1 32554 35262
0 54503 990512
1 84481 86930
0 74344 509790
0 89108 204925
1 15202 93910
1 32884 36356
1 54400 55638
0 30673 588431
0 96139 71105
0 79477 689661
0 63816 904093
1 62056 95359
0 81008 539583
1 40209 98006
1 5406 75740
0 99315 227200
1 71971 73486
0 17697 784907
0 21095 563739
1 17752 93782
1 4295 22823
0 69102 100048
0 27906 404149
0 26695 660592
1 29592 77851
1 4274 62223
0 69555 738473
1 10529 65195
1 21769 45901
