10093 10000
1 5667 7025
1 969 8588
1 2686 8913
1 342 2133
1 295 8061
0 8715 83186
0 2365 38570
0 9822 31276
0 491 59011
1 194 9292
0 1624 23307
1 7798 8436
0 6887 44597
0 3125 97685
1 1443 5254
0 4222 16010
1 4242 4535
1 3225 7409
0 1485 6591
0 3268 72071
0 5958 64693
0 5039 16800
1 559 6004
0 9676 40583
0 9882 73254
0 453 22214
0 5242 67283
0 653 8177
1 26 1546
1 2038 8821
1 786 8910
1 2590 9531
1 4710 9278
1 6075 8810
0 4922 57318
0 660 60741
0 2308 14629
0 9451 23289
1 2956 6926
1 1452 9169
0 7434 66690
1 2202 9473
1 473 9686
0 9561 30664
0 288 28281
0 276 92992
1 2635 8341
1 116 6688
0 5413 18883
1 2784 8956
0 7758 50694
0 7737 95961
0 3258 9826
0 1013 93301
0 7904 50902
0 3215 18425
1 3120 7388
1 4069 7114
0 3821 77009
1 1119 3574
1 867 8661
1 19 9844
0 2239 56421
1 2921 7990
1 3521 9931
0 9309 99928
0 2048 83796
0 6919 14195
0 7774 61390
1 4673 8004
0 5613 33525
1 244 10088
0 7091 2918
1 8 9162
1 3156 8486
1 2055 8780
0 7350 13021
0 4110 41901
0 3540 70331
0 4890 25939
1 1623 9279
0 4473 49529
0 4184 70387
0 5199 7201
0 5454 324
0 9527 34513
1 1169 7662
0 4527 28213
1 184 1927
1 837 8858
0 8510 91902
1 1513 6153
0 8586 78359
0 2525 65617
1 6765 9945
1 978 5901
0 7540 10051
0 4007 31702
1 3012 8836
0 8965 35658
0 9343 50133
0 5545 49502
1 594 7325
1 160 7740
0 8961 7
1 1079 2433
1 88 9158
0 4393 86915
1 1674 6360
1 4015 10088
0 8460 44674
1 1722 5612
1 5129 7600
1 712 5271
0 4142 78520
0 9516 89357
0 6676 76847
1 3491 8876
1 2187 5696
0 3897 31413
1 34 8302
1 30 6631
1 4404 9911
0 4447 39834
1 5261 7778
0 5763 77720
0 3514 85949
0 9154 50159
0 2691 4775
0 8733 23334
0 3165 6768
1 46 1943
0 4804 65503
1 1352 8381
1 648 8252
1 6111 7087
0 5131 57071
0 5795 79602
1 2814 8227
0 8887 3465
1 782 10000
0 7206 31548
1 4632 5924
0 7642 19536
1 2406 10054
0 4114 16130
0 3361 33648
1 1146 6689
1 1270 9774
1 2886 8005
1 727 9318
0 1942 11993
0 4700 26396
0 4617 12782
0 5731 72759
0 1485 83204
1 6152 9891
0 5385 76488
1 5119 9549
1 6892 9920
0 5283 87630
0 7837 78751
0 130 57837
1 3678 9514
1 4452 9373
0 7607 36058
1 642 2078
1 3841 7012
0 1242 96764
1 7451 9919
1 10 5423
1 3656 9411
1 5372 7992
0 8871 47922
0 4024 37228
1 5136 9820
1 846 8280
1 1335 5534
1 4114 7927
0 6520 57811
0 8514 414
1 5981 8278
1 135 7913
0 1897 66498
1 6428 7105
0 7375 69663
0 1461 62633
0 9390 16297
0 10045 7830
1 2859 8544
1 39 4320
1 1051 8876
0 914 52996
1 188 5815
1 392 5234
0 2903 55358
0 5459 43809
0 6809 93410
0 9575 92266
0 6227 94991
1 480 7976
1 2266 5764
1 2776 5254
0 7005 41976
0 2382 64167
1 2252 9950
1 287 8155
0 1922 75430
1 909 9114
0 5645 77077
1 2819 7533
1 1374 6904
1 7745 9775
1 674 5265
1 1782 9430
1 276 3678
1 223 8870
1 587 7047
0 9379 8143
0 5136 1085
1 3460 10090
1 1360 6243
1 4017 8687
1 1354 6004
1 1947 9701
0 9020 98221
1 269 8967
1 235 1670
0 7117 28329
1 361 7554
0 211 38234
0 723 62464
0 332 52690
1 4495 9550
0 4346 87555
0 6101 7885
0 1213 16371
0 1558 28533
1 1226 9745
1 1255 4415
1 1893 9862
1 216 3831
0 376 16409
1 5180 8947
1 406 7973
1 887 8904
0 4317 50009
1 709 9817
1 7007 9580
1 3903 9516
1 1611 5311
1 233 2902
1 5397 10074
1 2176 9675
1 8972 10054
1 4993 9279
0 2915 90114
1 5030 9189
1 3782 7071
0 2845 38802
0 9644 52866
0 1888 64918
0 2645 85866
0 6482 7181
0 4610 2414
0 6798 32379
1 834 9867
0 2301 25750
0 1711 34445
1 5901 9829
0 1348 58433
1 8360 10069
0 7158 38963
0 5493 1960
1 2359 8567
0 3938 43231
1 1812 5187
0 4557 34407
0 561 78888
0 6986 23147
0 7678 14173
0 907 24985
0 8405 9864
1 6198 9367
0 280 45154
0 7362 25342
0 3851 25909
0 9787 28591
1 451 9756
1 690 3313
1 3789 5031
0 637 13695
0 8441 15027
1 2557 5800
1 3767 6802
1 3913 4369
1 3904 9913
1 1121 9951
1 590 4105
1 2255 7118
0 3166 79133
1 4630 7752
1 1774 5699
1 3349 7617
1 202 3167
0 4049 53372
0 9528 37579
0 2823 67154
1 7270 10078
1 21 3339
1 1643 9318
0 7723 50879
1 2773 6656
0 4452 49338
1 1322 9504
1 4750 9333
0 4639 15433
0 5145 78504
0 9321 53254
0 7423 42315
1 641 9039
0 2909 73388
1 4601 6648
0 6165 81746
0 6954 72506
1 4169 9160
0 7180 62726
0 1271 42608
0 52 71956
0 5813 28877
1 782 3530
0 307 1508
0 8079 17434
0 8374 49371
0 2606 25172
0 8881 89345
1 148 3081
0 0 53648
0 7230 77331
0 7720 96559
1 135 3211
1 1811 3543
0 2679 49446
1 2446 6180
1 4768 9891
1 26 740
0 742 5034
1 75 10004
1 229 3431
1 3374 9077
0 1138 24766
0 4056 18104
0 9339 85538
1 498 4120
1 5156 8638
0 714 27645
0 48 60337
1 1885 8030
0 5158 93269
0 494 1659
0 9374 77625
1 2344 8387
1 306 8349
0 2943 68250
1 733 7938
0 9803 40572
1 2448 10055
1 337 8110
1 329 3937
1 7941 9009
0 5152 51660
1 1577 7686
0 941 15932
1 2709 6376
1 2532 9412
0 2786 1745
1 2080 9817
1 6138 9667
0 8902 24314
1 1618 3169
1 6871 8737
0 2159 28343
1 199 7584
0 353 39840
1 1603 8632
0 3912 30922
1 5209 9110
1 317 7003
1 6300 10002
1 3681 8655
1 268 8147
0 3097 75285
1 943 9857
1 237 6844
1 3432 8665
1 8837 9623
1 3269 5062
0 449 65780
0 3435 4062
0 8863 18007
1 278 7029
0 457 45392
1 405 8120
1 1265 2120
1 470 9387
1 17 9526
0 3064 72950
0 9991 15320
0 2397 2511
0 6037 26020
1 1213 9936
1 2173 7105
1 1893 7569
0 5950 13238
1 304 9672
0 2323 95932
0 5947 82169
1 26 7955
0 3969 68443
1 2274 6537
1 7880 10046
1 766 3146
0 4458 26426
1 3001 8454
1 4687 9297
0 5963 64212
1 8347 9528
1 3816 9689
1 2553 8206
0 8463 476
1 844 5366
0 4135 76219
0 3763 1851
1 8234 8723
1 911 9332
0 1843 94601
1 7 2177
0 9076 73328
0 4382 73766
1 301 9571
1 4044 8051
0 73 14380
1 6657 9585
1 3088 7529
0 828 56357
1 2371 3060
1 856 3522
1 1511 9075
0 3764 84658
1 3801 9683
0 6666 79484
1 767 6432
0 5391 36299
1 5488 9948
0 7443 23914
0 7999 80896
0 2526 97078
0 309 93793
0 9957 57516
0 5561 85683
1 2512 10072
0 3059 79228
1 1455 5587
0 2398 13888
0 8733 21708
1 4583 5029
1 110 7271
1 591 5515
0 7849 68038
1 526 9395
1 212 2689
1 612 7581
0 3510 64931
1 2401 8966
0 5541 87095
0 7920 92651
0 924 91261
0 3126 17799
1 1005 9087
0 931 61811
0 5239 23165
1 7560 9162
0 8293 61240
0 8861 6669
0 4436 61556
0 7399 9394
0 2912 23779
0 4392 61694
1 2437 9513
1 3707 9164
0 7500 48222
1 2842 8120
0 5945 33835
0 5481 18565
1 3960 10046
0 8133 90849
1 872 7715
0 2690 13613
0 3024 43025
0 7463 5841
1 1288 9796
1 1372 8468
0 9323 26534
0 2932 8686
1 1333 9384
1 1133 8020
1 2422 9721
1 395 6276
1 86 4988
1 2557 6947
1 2320 6244
0 573 86244
0 6306 57195
1 535 4728
1 3410 9887
0 6109 43498
1 4419 10086
1 4567 8363
0 9805 30279
1 2593 6866
0 4049 48969
0 9121 94639
1 330 3547
0 6828 55763
0 6840 2326
0 3351 4086
1 537 4399
1 2060 6969
1 1367 9619
0 2635 62300
0 6285 6613
0 8764 3845
1 3620 9772
1 2469 9168
1 6744 8874
0 6653 93401
0 3967 57048
0 7010 26550
1 521 5547
1 640 8631
0 4813 80304
0 2062 93360
0 5035 22640
1 7701 9354
0 5561 35669
1 2846 6863
1 3028 7597
0 3413 90803
0 9257 77393
0 7152 55449
1 2493 7989
1 1883 8184
1 2266 6809
1 574 5103
1 619 9683
1 243 9844
1 3331 6598
1 4496 5872
0 1698 13768
0 2587 45460
0 8168 49774
1 75 4737
1 1870 8278
0 7660 38431
1 7817 9294
1 661 9374
1 2885 9289
1 3871 7526
1 1648 6038
1 1548 6878
1 1775 8022
0 2758 75009
1 1659 3462
1 5873 7440
1 555 8972
0 7775 80124
0 4937 56509
1 839 9389
0 8350 75464
1 403 9947
0 9521 75654
0 8753 49809
1 2813 5713
1 3750 8016
1 1343 7022
0 8206 59410
1 2782 7851
1 2851 9158
1 978 4040
1 4196 8978
0 289 83190
0 2315 78197
0 2650 2678
0 5567 11176
1 1879 10014
0 8671 29328
1 3718 9185
0 2207 25368
0 3507 45045
1 80 8430
0 8051 56217
1 102 4655
1 1050 9594
0 5661 76725
0 6195 92797
0 1839 10699
1 276 4855
1 5458 9755
0 2128 47458
0 469 39443
1 2789 9092
1 3477 7396
1 599 9725
1 1290 8889
0 1745 32753
1 1865 9320
0 8561 68346
0 2989 71135
1 1776 9305
1 5660 10019
1 1783 8244
1 48 5960
0 9663 48095
0 1396 61601
1 426 5979
1 514 9676
1 2479 6923
1 15 3053
0 4578 81503
1 6416 9376
0 623 79724
0 6558 68089
1 7055 7178
0 2682 94969
0 1937 31028
0 9599 89648
1 896 9672
1 7672 9711
1 1694 9829
1 2747 7982
1 1863 8597
0 8833 38610
1 1298 6691
1 74 9514
0 5286 91507
0 9657 5861
1 876 5541
1 35 9770
1 3867 9582
0 2188 66116
1 387 9059
1 5561 9757
1 437 7892
1 2169 9812
1 1565 9551
1 638 6532
0 3790 6963
1 128 3272
1 5448 9291
1 1529 8308
0 415 66620
0 558 36536
0 6523 39194
0 6640 81650
0 1768 41081
0 2115 95836
1 672 9972
0 7008 67450
1 261 6952
0 6409 12634
0 1950 43495
0 8138 67333
0 7748 33368
1 3064 9993
1 1381 6538
1 2013 6413
1 938 9920
1 5473 8711
1 3204 6304
0 4982 25399
0 3949 60538
1 871 6007
0 4413 96175
1 949 3073
0 6356 96436
0 6285 62304
1 2411 9962
1 3524 9233
1 2918 9813
1 1295 9992
0 7041 31029
1 3015 4940
1 561 6076
0 3065 36823
1 1432 9703
0 3595 88035
0 6819 20062
0 9182 21020
1 306 5888
0 5356 66572
0 9355 8898
0 1456 27966
1 4 8696
0 3995 13187
0 8616 57670
1 139 6947
0 2970 28408
1 5290 7534
1 1675 9234
1 2512 8742
1 8094 9289
0 9001 71151
0 9006 3627
1 811 7412
1 5660 9094
1 267 6571
0 181 51712
1 1992 9789
0 1265 59605
1 4422 8048
0 1350 42332
1 3373 8052
0 6991 13977
0 7280 14370
1 8607 9861
1 2595 7197
1 1296 9519
0 2466 45059
0 3889 2443
0 4488 94335
0 8012 68337
0 2412 61255
1 3607 10059
0 3145 19770
1 1163 8136
0 6580 89356
0 54 21085
1 895 6369
1 156 4562
0 8182 96469
1 1410 4703
1 3303 5067
1 14 9545
0 9094 70829
0 437 33170
0 6123 47871
0 3974 57828
0 7294 65008
0 10085 6742
1 5295 9796
0 7384 68199
1 1828 7597
1 270 3825
0 6913 31419
1 2085 7123
1 7060 9958
1 587 7384
0 8172 22210
1 6011 10079
0 9747 19403
0 7249 17689
1 168 3745
0 8481 37660
1 1801 9754
0 6272 70861
0 8016 81819
1 371 1595
0 1619 1515
1 876 2134
0 1419 98530
0 9705 64469
1 212 5926
1 5382 10021
1 3489 9404
0 6585 74495
1 596 4464
1 2345 5937
0 3813 6617
0 1398 1412
0 9253 64699
0 5777 11687
0 4415 73551
0 5656 36048
0 7324 47138
0 2187 61723
1 2786 7351
0 4302 76200
1 2219 5402
0 7855 93590
0 4675 84525
0 7877 41819
1 2136 8673
0 3130 13519
1 1226 9609
0 7108 70129
1 5049 7743
0 8724 44441
0 4161 45617
0 10087 78120
1 4067 6148
0 7202 56318
0 3697 31183
1 1086 1877
1 8094 10074
0 4781 59076
1 412 8417
0 5979 79792
1 4905 5946
1 523 5904
0 6891 60033
1 4365 9864
0 8096 42925
1 9305 9976
1 3917 9822
1 2958 6951
1 1949 9753
1 6158 9255
0 1115 37889
1 168 9797
1 2689 7408
1 386 9674
0 79 20450
0 8412 81332
1 1992 6016
0 2173 85572
0 872 15820
1 616 3172
0 10004 10587
0 9701 45713
0 6307 93110
1 716 6604
0 7855 43280
1 410 2371
1 805 9449
0 2827 29852
0 9425 81505
0 5051 26322
0 3438 58826
0 7395 4424
0 6886 30896
0 7521 61104
1 937 9713
0 9672 25220
1 4043 7456
0 341 94900
1 1663 4843
0 3268 99293
1 838 8191
0 6235 77066
1 998 6110
1 69 5712
0 841 63091
0 496 67749
1 4872 9752
0 24 72229
1 1652 5178
1 1562 7824
0 5594 93311
1 5580 7629
1 6382 8268
1 2619 8227
0 9089 21089
1 4485 9064
0 10090 85406
0 9053 27343
1 1690 10061
0 7819 93812
1 1927 3823
0 3517 56338
1 1005 3154
1 960 8779
0 7714 92499
1 1162 3484
1 2225 4842
1 3016 7960
1 5546 9620
1 2596 7569
0 9884 32055
1 335 9306
1 2180 9699
0 4096 78235
0 5392 23966
1 1378 9402
1 1771 6858
0 5904 47372
0 9364 82096
0 87 53786
1 5132 7949
1 84 179
0 2829 58212
1 3326 5141
0 6843 57298
1 339 9437
0 7368 32322
1 3547 8907
1 1650 9590
1 1405 9087
1 3108 7211
1 9782 9827
1 2663 7376
1 4714 8070
1 2974 9085
0 2613 47163
1 439 1948
0 9221 65190
0 8443 58542
0 3609 90771
0 1077 70184
1 1056 9994
0 4732 34468
1 1879 3614
0 7754 96561
1 5892 9191
0 4466 60858
1 738 6862
0 8261 70329
0 328 37355
0 7150 38665
0 4879 29617
1 2644 6552
0 6349 26831
1 7679 9892
1 8005 9575
1 846 5964
1 6218 9313
1 298 8936
1 82 6166
1 161 3447
0 7101 48924
1 4636 9016
0 654 62729
1 4638 8420
1 1182 8939
0 4714 56898
1 6850 10086
1 98 6969
1 1782 9626
0 2014 73135
0 5623 64291
0 294 65539
1 5706 8391
0 8079 68410
0 9485 71681
1 327 9105
0 10050 31918
1 5941 9283
1 18 2367
0 4198 93266
0 4498 60982
0 8210 71750
0 1557 13929
0 5506 10120
1 738 9789
0 9309 32664
1 1309 9518
1 2028 4026
0 3090 99642
0 7272 79165
1 1537 7835
1 58 9196
1 1898 7895
1 354 4917
0 2576 48467
0 7625 4247
0 3821 14575
0 7744 95190
1 5490 9995
0 5363 58393
1 1563 2173
1 3585 8177
0 2526 44550
1 6434 7181
0 3134 96558
1 3522 9487
0 1418 57270
0 7196 28520
1 733 6710
0 7950 60191
1 8174 9608
1 947 6607
1 7797 9387
1 1396 10076
1 3172 6403
1 338 6846
0 9522 51031
0 9783 72724
0 3270 64726
1 1045 9831
0 2359 59640
0 1206 44191
1 793 5258
0 8283 69250
0 723 5606
1 3707 10058
1 1954 7395
1 1934 9287
0 4797 30267
0 6773 23255
0 1004 8571
0 7966 41669
0 8529 26293
0 5991 24852
1 946 3138
0 7153 63339
1 2888 7061
0 5981 28736
0 8132 91631
1 1622 1977
1 4022 8528
0 9749 72221
0 8777 438
1 200 10055
1 4158 6088
0 815 27327
0 9303 17417
1 1829 7026
1 543 8951
0 7266 40539
1 223 4862
0 9084 99704
0 2395 98631
1 171 3683
1 158 6886
1 636 6415
0 1034 29455
0 2958 53462
0 9734 93188
0 80 83367
0 1448 72547
1 2650 8423
0 3395 6745
0 7847 83791
1 918 2249
0 9561 21092
0 6437 5012
0 7014 84829
1 7512 9646
1 508 3275
1 3970 6323
1 346 9559
0 3808 44185
1 3799 8884
1 306 8298
0 666 67908
0 2460 97704
0 6207 93568
1 2379 9693
1 1693 9722
0 3995 24993
0 6389 5733
0 477 51630
0 8353 39961
0 1375 75035
0 4750 92387
1 366 7182
1 1293 6286
1 621 8461
0 3042 10157
1 1442 8702
1 389 5671
1 982 8264
1 42 9224
1 5168 9945
1 8011 9872
1 2130 5425
1 962 9933
0 702 94264
1 1460 6765
1 5658 9139
1 3300 10046
1 166 4441
0 697 73792
1 1046 9833
1 2839 4851
1 803 9833
1 1417 8819
1 2696 9848
1 1752 5433
1 337 6598
1 4759 9176
1 1377 8021
1 76 8522
1 1029 6556
1 929 8182
0 8147 23256
1 6888 9633
1 3214 8409
0 2846 73040
0 9762 97323
0 4534 26228
0 8705 24887
1 6537 8768
0 5664 40668
1 1208 6853
0 74 27760
1 3405 3943
1 1389 7202
1 1279 9561
0 7822 62026
1 1752 9005
1 3733 7129
1 3071 9166
1 558 6739
0 9092 41017
1 1829 7236
0 3624 13078
0 5679 50427
1 843 4168
1 1523 7400
1 2590 9794
0 4903 42855
0 8455 70420
0 7805 65833
1 444 6455
1 2745 9711
1 643 1739
0 4200 16020
1 2033 3753
0 9523 53570
1 2284 8178
1 95 8874
0 6203 47929
0 1663 63375
0 6372 33680
1 3766 9473
0 6106 64541
0 8738 3950
1 3956 7539
1 386 5638
0 2014 77611
1 322 8182
0 1224 37225
0 8565 2365
0 1750 20999
1 1586 9994
1 1227 9983
0 7151 49134
0 8435 23873
0 5413 86969
0 7450 88572
0 1531 48220
0 5585 75672
0 8179 43756
1 6217 10030
0 1887 20321
0 8927 45818
0 6935 71331
1 5520 9582
1 4805 8685
0 9646 23200
1 6109 9228
1 888 9922
0 5023 79819
1 1935 6118
1 15 7862
0 898 8372
1 7865 9490
0 6905 29813
1 1286 3465
1 1957 9138
1 2896 7586
0 2829 90417
0 547 35697
1 5594 6746
1 9023 9717
1 2331 9156
0 1646 79111
0 10091 28822
1 1030 8745
0 6822 70152
0 4753 45011
0 6360 68159
0 7869 75174
0 4743 22183
1 45 5026
0 7634 22395
0 6397 41440
1 3515 7535
1 3804 9255
1 2663 9992
1 3182 8524
0 6582 98407
1 1407 7326
0 1192 31119
0 4956 50181
1 125 7867
0 6320 79792
1 2697 7029
1 5410 8401
0 5775 99674
1 2511 8377
0 3914 85705
0 5039 30265
1 1876 8484
0 1262 80967
0 3535 62511
1 3691 10069
0 1876 80821
0 9605 95735
0 849 48370
0 874 80882
1 2699 9829
1 4831 9031
0 1854 43263
1 2234 8302
0 1242 75440
0 5072 6052
1 3993 7620
1 4861 9955
0 6383 74926
1 2988 7732
0 2866 37334
1 7078 9331
1 482 4439
1 374 2341
0 7457 44922
0 576 22659
1 1591 9805
0 8455 66538
1 3549 8806
0 7560 66271
1 4401 7373
1 8855 9743
1 1850 8390
1 4604 6038
0 1952 70027
0 6143 94568
1 952 8988
1 1780 7122
0 4469 71157
1 2869 6962
1 1256 8930
1 1702 7523
1 484 8527
0 5672 73383
1 1105 8209
1 8684 9960
1 108 9671
0 7650 83737
0 2308 49392
0 1148 56355
1 2008 6259
1 2808 8986
1 2993 9977
0 7242 16415
1 6472 8212
1 4382 9923
1 1586 6529
0 1866 28733
0 5929 60352
1 7205 9780
0 5544 32021
0 4871 65726
1 195 2036
0 2949 31013
0 7234 53005
1 8021 9623
0 9462 99459
1 2929 8653
0 8465 22622
1 265 8346
0 2594 27187
1 425 8714
1 251 1577
1 108 1331
0 2163 97967
0 8893 79654
0 9417 22857
0 4704 64499
0 2506 39281
1 1650 5576
1 3928 4177
1 118 1638
1 1908 9672
1 995 6758
0 2011 67746
1 2812 7400
1 1714 9877
1 3830 9194
0 8706 62504
1 2279 10021
1 2312 6767
1 3046 10062
1 311 9609
1 7238 9898
1 4060 9663
1 2032 8529
0 673 64467
1 439 3532
1 2734 10074
0 6392 33185
0 8386 93533
1 6871 9913
1 3143 6168
0 41 24943
0 8430 1657
1 37 5747
0 5246 90166
0 893 77397
0 1908 40451
1 5972 8669
0 6528 72194
0 4578 70110
1 2163 9843
0 4573 97015
0 1438 7063
1 4784 7893
0 6719 44900
1 39 5389
1 1099 7435
1 3379 9333
0 4298 93800
0 9492 83451
0 7668 75597
1 1641 8840
0 8301 10697
0 8745 63547
0 2035 8419
0 7570 21455
1 2930 10083
0 2771 94761
1 5278 8767
0 7598 5447
1 2531 6309
0 9447 54324
1 762 8942
0 2101 29316
1 1339 8966
0 8749 8040
1 303 6148
1 1006 8627
0 1397 62074
0 9588 166
0 2157 88728
1 5365 9074
1 17 5623
1 276 7956
1 2696 9005
0 9884 58860
1 8492 9889
1 522 5503
0 1776 94798
1 113 3407
1 260 6952
1 5607 7148
1 8876 9660
0 9397 42454
0 5052 94853
1 197 7787
0 2325 87724
0 2153 84593
1 4124 10025
0 3200 19411
0 8783 44532
1 3277 7901
1 8689 9980
0 5455 55404
1 360 6671
1 639 9377
1 9263 10076
1 1038 9947
1 144 1806
0 399 1907
1 419 5355
0 5120 99313
0 2007 15252
0 6029 99453
1 2210 7913
1 259 4356
0 6183 2971
0 4784 92631
1 199 7301
0 5181 74242
1 1512 8037
0 7107 10818
0 5828 66394
0 2755 51778
0 2751 94483
0 1430 41930
0 3914 3426
1 2361 6663
1 5480 8640
0 1914 33080
0 2962 97330
1 424 9802
1 2033 9309
0 3907 59644
0 4079 89643
1 137 6557
0 3941 17188
0 8983 74740
0 766 24466
1 7159 10082
1 9 1377
0 8242 21448
0 7987 72526
1 643 6527
0 8185 71073
0 793 82788
0 271 57635
0 7655 35599
0 7921 88174
1 2417 6885
1 3529 9902
1 79 9840
0 5370 30555
1 3472 9445
1 1818 3143
1 1554 9503
0 5374 66489
1 8518 9457
0 862 30607
0 7188 12580
1 6073 8171
1 8572 9452
1 6672 9074
1 5192 9933
1 3339 7614
1 749 7015
1 1079 7677
1 1967 6207
1 2802 10076
1 1244 7715
0 3929 37840
0 4212 15304
0 9478 89587
1 3267 7469
0 7393 12903
0 2773 62603
1 392 6938
0 3200 37476
0 292 76662
1 1160 9946
1 4278 6244
1 5605 8365
1 79 1018
1 2594 4291
0 8216 29283
1 177 8070
0 5808 60412
1 737 5512
1 2029 9121
0 5575 91655
0 4525 77392
0 2842 33821
0 4523 50667
1 4659 7978
1 241 9792
1 582 5671
0 5854 44780
0 6210 16705
0 4391 8865
1 4125 9696
0 8145 72950
0 9749 68520
1 2657 7807
0 3255 78290
1 169 2158
0 1188 83966
0 5370 68874
0 9492 79967
1 8307 10084
0 926 44704
1 4337 6946
0 2405 66101
0 7057 40330
1 1306 6979
0 8694 38889
0 715 78903
1 1479 8011
0 2133 55636
1 714 5549
1 2588 9126
0 2036 86346
0 8353 78108
1 265 8695
0 131 51084
0 1740 52822
0 8168 14799
0 5001 98500
1 6683 8753
0 2001 92764
0 3018 54649
1 1091 7109
1 115 6164
