100000 100000
0 81443 9580
0 47017 7959
0 79747 1051
0 34336 687
1 29393 75348
0 88961 1669
0 57665 6864
1 4895 46104
0 4576 435
0 12487 5944
1 62327 95604
1 55147 88874
0 10906 7259
0 31543 4809
1 16899 46443
1 14577 92258
1 16664 34234
1 26620 58139
1 62204 96926
0 58562 7521
1 82750 97731
0 48437 3335
0 69472 7029
0 76985 4397
1 52589 95908
1 4325 96294
1 75244 95147
1 31520 46487
1 20627 61789
0 59178 1871
1 55359 86652
0 81532 5066
0 21948 698
1 20512 55820
0 31288 1784
1 41693 74467
0 4526 8315
1 4755 43203
0 62839 8892
0 66469 5150
1 72860 91650
0 35202 5187
0 93504 6620
0 92065 5832
1 10175 47381
1 28020 58140
0 24923 2487
0 75097 7099
1 912 37469
0 1811 968
0 12895 7430
1 48537 50329
0 68183 4966
1 51381 55522
0 67743 397
0 51920 2123
0 16380 6690
0 15432 9416
1 28075 35268
0 30921 7213
0 14731 7778
1 21275 98241
0 42106 814
1 27868 49984
1 95356 96466
0 44533 633
1 66848 89870
0 329 4965
0 72877 1879
1 13949 35814
0 62443 8435
1 43827 82642
0 58591 9527
1 69832 81811
1 67388 95407
0 77141 1380
0 61859 1409
1 37576 94601
0 32883 6508
0 53808 943
0 24063 1021
0 38310 416
0 22043 8094
1 6961 10643
0 18672 9365
0 46404 6090
0 77329 628
0 10270 1794
0 4821 6482
0 73005 7283
1 63224 77388
1 92853 98998
1 39120 78340
0 3379 8135
0 92134 3486
1 32172 60576
1 5932 38448
1 385 56508
1 16273 88517
0 27042 3463
1 19247 70720
0 35825 4713
1 23126 77331
1 47540 78272
1 64478 83337
0 78796 8651
1 74867 75325
0 42762 6576
1 86563 87821
0 74181 2272
0 5166 580
0 18234 1895
0 76745 9169
1 8517 50855
0 91698 3787
1 73123 74579
0 11745 5329
1 40950 99579
0 77829 7433
1 12956 26093
1 1695 70655
1 57338 80668
0 99163 5157
0 99392 4882
0 91823 4851
0 58555 1215
1 5512 90896
1 32843 96028
0 57255 9116
0 23280 5917
1 29172 55988
0 46939 5329
1 9700 44872
0 81097 3457
0 37701 2811
1 36549 49141
1 4980 85965
0 66357 4168
1 45843 56336
1 24449 84366
0 71722 9677
0 90409 1773
1 87588 93194
0 59880 4831
0 37876 2200
0 36447 6740
1 59047 65794
0 61859 5801
1 14470 71923
0 16717 1063
0 38208 1885
0 83723 8121
1 31860 84503
0 67011 5549
0 72291 2949
0 46095 6670
0 56625 1488
0 11052 3278
0 1117 8112
1 48318 94231
0 31661 9413
1 12042 13103
0 87763 9247
0 79693 2429
0 80850 8837
0 42314 9018
1 18576 54399
1 14068 27153
1 21086 62458
1 5628 62113
1 64670 76008
0 1003 4868
0 8847 8508
0 24295 6374
0 21425 2180
0 25650 8622
1 39738 75748
1 6923 67011
1 7088 71615
0 41699 1782
0 64569 8367
1 5994 15462
1 46275 74416
0 56576 1438
0 32338 8896
0 33307 1559
0 2607 4445
0 79185 8416
1 9185 79021
0 91313 6671
1 74457 90196
0 26366 8388
1 38402 89707
1 72707 76606
0 36934 2004
0 81973 7692
1 24594 84023
0 34624 3387
0 28560 5069
0 11060 513
0 6708 4775
0 84807 6357
1 31816 46286
0 87382 1403
0 90443 8509
1 12539 89157
0 92094 5619
0 59874 4737
0 20350 8004
0 51271 3494
1 37809 76534
0 24062 1550
1 27541 39978
1 24592 25808
1 6871 73176
1 17276 80951
0 53849 7803
0 43939 1831
0 55866 9817
0 47593 5372
0 24197 9402
0 64074 4043
0 6948 2194
0 95395 4250
1 54519 84976
1 8093 65737
0 55749 1669
1 17486 46623
1 7947 10630
1 14280 54824
1 6981 83078
0 30285 938
1 73442 95407
1 35930 64188
1 12072 83579
1 31494 73862
1 81149 91080
1 36509 40575
1 50959 97626
1 3019 53539
1 7589 25637
0 4583 2189
0 52019 5947
0 6969 7442
0 62395 9876
0 30376 7086
1 33817 84763
1 27242 35275
1 6759 47795
0 19497 8359
1 5633 12355
0 21955 2403
0 2134 2713
1 52739 62445
1 37296 71472
1 5142 17881
1 7912 65871
1 29841 51377
0 44104 8998
0 27422 4732
1 12323 16803
0 72045 3444
0 41651 1771
0 6346 5742
0 61638 2806
1 36462 38501
0 92150 1077
0 52767 2861
0 99647 2588
0 8834 8836
0 35626 2267
1 12729 61559
1 74515 93039
0 797 3596
0 29002 1092
1 60604 63591
0 37371 8168
0 69934 947
1 32999 79072
1 35431 36604
0 39533 7602
0 86345 3304
1 69598 88375
0 42115 604
1 9695 45697
0 9963 1610
1 52248 96347
1 4177 21147
0 69364 3126
0 79756 7294
0 21680 8591
1 22491 24100
0 78246 7517
1 43730 57833
0 57884 1249
0 37535 5346
0 82717 3162
0 18158 2842
1 5303 41923
0 70475 1770
0 31800 8078
1 12243 28896
1 37445 38692
0 31199 3644
0 77331 9325
1 8412 20758
1 20373 91832
0 40059 2739
0 38859 4213
1 74226 94543
0 84387 2121
1 46443 54088
1 36207 44268
0 59311 7678
1 893 86679
1 956 84986
0 57201 5837
1 49451 94321
1 24205 46870
0 99575 1345
0 87224 9867
0 32355 1574
0 48818 8205
1 55141 69328
1 80683 97902
0 3499 7625
0 4894 7946
1 72221 98904
1 14050 67598
0 95020 5605
1 3624 37403
0 95687 2947
1 36848 93855
1 30611 36639
1 53016 74706
1 72017 82229
0 27037 8403
1 4858 77301
0 85077 3634
0 72312 2635
0 88822 262
0 54891 5434
1 18129 39299
0 97786 3096
0 44432 2869
1 5208 32310
0 62239 4059
1 39867 45053
1 74818 97920
0 56277 3180
0 19268 1804
0 98792 7475
0 13451 1633
1 84871 92784
0 21312 5828
0 66313 5730
0 54260 1769
1 61587 74199
1 32413 57262
0 1164 2042
1 4278 63367
1 46493 92304
0 39091 3211
0 83801 1092
1 5247 29541
1 7067 84547
1 18050 56286
0 1438 8054
1 39882 61791
1 90862 91287
0 68319 7661
0 92069 1356
0 46161 2815
1 27833 43408
1 18348 81892
1 27237 94475
0 59079 4786
1 30276 68728
0 28243 9018
0 99679 5524
0 49280 6028
0 99150 5441
1 14759 69301
1 34455 87221
1 32082 65523
1 16265 19393
1 48977 60708
0 16734 5807
1 1773 57188
1 29288 70243
1 29930 83130
0 80845 9854
1 69998 91977
0 58490 6784
1 10715 74852
1 8107 33885
0 42463 6093
0 50451 4180
0 84004 7829
0 48380 2010
1 3166 48374
0 13654 6838
1 35629 59165
0 76864 3916
1 57487 75694
1 15048 15625
1 79807 91900
1 10953 31873
0 57727 1113
0 42552 6471
0 5477 7100
0 15275 2271
0 43224 6677
0 50554 9298
1 6687 66576
1 41756 79960
0 14693 6747
1 3740 6050
0 74864 6966
0 55642 4614
1 6748 93074
1 3921 99857
0 461 4932
1 23455 38209
0 68421 1142
1 22607 75204
0 59160 4564
0 37436 1533
0 23001 2820
1 44103 52051
0 52340 3023
0 49001 5605
0 93045 8681
1 9459 67896
1 25261 50701
0 49836 2330
0 94940 6403
0 61281 8372
1 16507 58558
0 48198 237
1 34292 73754
0 47991 8636
0 50659 5205
1 12145 51315
1 10069 89314
1 13699 27265
1 28730 68143
0 51753 3597
0 70171 903
1 7286 16704
1 13666 44819
1 11684 53261
0 16214 3456
0 44865 149
0 91476 6987
1 40397 98499
0 93213 645
0 2116 5410
0 9872 5615
1 9765 72060
0 93972 6069
0 12238 1830
0 30457 6986
1 96959 98712
1 17101 68844
1 21407 25508
0 87919 4206
1 47448 57895
0 37724 1781
0 53802 3011
0 84822 5764
1 12257 25224
0 43662 2825
0 23923 4160
0 44518 4815
0 78989 5221
0 9058 434
0 47280 2549
1 88059 98062
0 39014 6270
1 13842 93359
1 45487 93861
0 11314 1250
1 47653 83623
1 62171 82304
1 55460 70686
0 92054 1178
0 72303 5235
1 48951 82501
1 5226 46833
1 6590 29897
1 22705 82140
1 55359 90619
0 5844 9943
0 58097 6809
0 1651 9825
0 16209 1816
0 10709 9620
1 30299 50987
1 43317 87802
0 90272 4181
0 30693 5573
1 20688 98358
0 58627 5045
1 15549 16390
1 53038 93314
0 35674 4215
0 41906 9688
0 3650 2165
0 2777 5973
0 48613 377
0 12045 1981
1 25646 51284
1 36867 71588
0 87482 6797
1 51898 84164
1 13516 45986
0 95428 8784
1 72604 98596
1 86583 96092
1 88523 97863
0 87596 438
0 91117 1477
1 55376 88979
1 57197 95188
0 99290 6510
1 14923 98066
1 19207 60162
0 24957 575
0 90261 6131
0 84255 6168
1 7978 66997
0 34144 2656
1 84435 93941
0 14296 2973
1 38831 95611
1 1998 19226
0 73851 1351
0 31722 1957
0 90684 8131
0 22698 955
1 14399 76313
0 77584 2909
1 53030 81178
0 37940 2993
0 24366 8200
0 2445 8112
1 35990 56422
0 77956 5331
0 8302 2776
1 7948 42456
0 57948 3593
1 318 4174
1 7092 19016
1 8863 35691
0 22338 1949
0 37290 9941
1 25570 95651
1 18258 91736
0 15684 4519
1 52892 70093
0 59005 747
0 27524 8550
0 63919 5230
1 38520 93263
1 24192 96454
0 10956 515
1 21416 88427
1 23270 52369
1 15981 70388
1 93677 99075
0 59491 3323
1 32773 43898
0 25940 9405
1 15199 71142
1 13635 54206
0 16004 5643
1 5297 91675
1 46237 47904
1 35403 99399
0 23261 6841
0 31505 8958
0 39433 8906
1 83879 88531
1 37331 73166
0 13639 2343
1 70805 89934
1 44280 80179
1 39194 65926
0 48920 4050
1 19639 41530
0 15455 6873
1 66467 96505
0 89367 6914
1 55223 62241
1 79105 96222
1 12540 73662
0 9230 9667
0 79329 7653
1 23018 49747
0 15079 7163
0 25958 1887
0 91368 1152
1 49151 52398
0 44103 6430
0 41919 4750
1 82855 83739
0 69744 1433
0 58212 4534
0 49284 2656
1 64695 99008
1 24492 28323
1 10141 54175
0 97920 9496
1 31522 34697
0 71634 2300
0 17746 4665
0 97345 4113
1 52575 83954
1 3689 80202
1 1835 38831
1 45138 63957
0 31871 441
1 83222 84892
1 11540 96876
0 8834 5138
1 11066 47305
1 21553 68004
1 43504 83714
1 50421 77456
1 22403 55888
0 52181 1486
0 72610 3288
1 7327 83405
1 14559 27550
0 21699 5777
1 10065 50010
1 54456 98691
0 71366 1132
0 45950 1939
1 46451 60294
1 25285 30577
1 1996 46254
0 73724 7649
1 17302 19890
1 247 70712
1 1434 94643
0 35933 8201
0 99245 7606
0 2049 5823
1 33340 52737
1 11801 49711
0 21798 4512
1 4546 10975
1 5925 10880
0 99136 7699
1 2585 70657
1 15728 89107
0 91119 1700
1 40195 72046
1 15554 69611
0 24892 9334
1 10699 81187
0 60835 266
1 31601 75227
0 57196 7582
1 31975 36286
0 35066 2992
0 42560 5289
0 91987 2069
0 58065 4482
1 20486 75842
0 3694 6703
1 38691 72671
1 14239 56673
0 16005 7151
1 14136 91818
0 41657 1540
0 74544 5131
0 84007 9937
1 29548 48751
0 80523 5298
0 59162 5357
0 35854 8131
0 74465 1106
0 20826 7811
0 27314 3039
1 826 12404
0 93407 5376
1 18057 62133
0 17804 988
1 40071 71346
1 47196 70214
1 76859 86803
0 81350 141
0 88902 6408
0 64153 2405
0 8848 9703
0 37856 2462
0 45168 3074
1 26279 36731
1 23188 78419
1 23072 35240
0 41295 2213
0 425 468
0 37898 1394
1 36444 59314
1 26527 51023
1 9621 10083
1 20054 75617
1 70645 93057
0 49538 3613
1 59534 98040
0 22618 2569
1 9735 10307
0 30203 765
1 74749 80392
1 47595 58579
1 39692 46275
1 37331 79586
1 40715 49458
1 21802 23407
1 51746 53703
0 76125 4732
1 97601 98491
0 29636 6189
1 35995 48488
0 60568 852
0 74503 1213
1 50872 74126
0 30939 1890
0 6902 2927
1 50868 78183
1 39443 82154
1 7760 86645
0 36523 1313
1 32293 90155
1 72710 82739
1 42570 54692
1 62652 92639
1 44634 83936
1 15404 82251
0 68715 6279
0 73726 1852
0 30049 8672
1 9927 21771
0 73876 6608
1 713 68776
0 16882 3276
0 88985 4982
0 5173 3621
1 15134 88320
1 4939 50592
1 61892 90986
1 60893 71685
1 48829 77102
0 35597 8122
0 26986 2960
0 47309 5004
0 36688 6545
1 32971 42332
0 87528 3691
0 59369 2239
1 25062 77913
0 94235 7660
1 13006 87999
1 79413 79442
1 32314 45559
0 23185 7021
0 28385 9000
1 40623 72025
1 16121 84125
1 8518 50958
0 46209 5175
0 26559 253
0 87748 8305
1 41488 44120
0 85606 5568
1 35030 88140
0 11485 2493
1 52711 96908
1 21376 33089
0 3213 7253
0 6775 3532
0 77658 6559
0 2673 1621
1 26351 62731
0 34370 601
0 68543 4282
1 2607 68131
1 10386 59664
0 47442 8721
0 66881 1525
1 19055 62786
0 78261 1582
1 1208 81685
0 159 916
1 24486 75393
1 41505 48653
0 60587 2836
0 86525 4426
0 4424 5550
0 26906 1837
1 14315 27017
0 76598 2935
1 49270 67021
1 30629 82956
0 27489 1596
0 41646 4498
1 19820 20269
1 43906 62302
0 63807 5064
1 857 18576
1 50977 87731
1 34722 52366
0 40485 4772
1 4424 32390
1 20215 81429
0 64462 9303
1 72016 80579
0 48777 2008
0 78450 276
0 53691 8861
1 26403 58785
0 20213 7898
0 71779 3551
0 86368 2028
0 1987 4642
0 70977 6005
0 75579 2262
0 73582 279
0 74431 4533
1 6680 97048
1 27104 69484
1 6988 14875
0 36650 9065
0 18823 1804
1 7268 40537
1 4625 56231
1 14933 79197
0 41559 1873
1 1326 77981
1 36934 60790
1 16818 76554
0 59687 219
1 6369 37029
1 9719 94283
1 1441 69220
1 26434 80263
0 7000 8461
0 72062 8835
1 47663 97933
0 12043 6213
1 70853 86080
1 33925 99675
0 74105 9871
0 3130 1692
0 71127 9087
0 42544 9384
1 10348 46455
1 26102 75117
0 39691 6807
1 52987 85669
1 15619 60285
1 42747 94795
1 36198 53380
0 80137 2615
1 5134 95779
1 68224 90692
0 66126 1696
1 79180 80632
0 53032 146
0 69341 264
1 31514 51397
0 91221 8315
0 38596 761
0 92232 8916
1 38826 73601
1 9874 12034
1 4783 41391
0 93017 4138
0 41207 4626
0 59016 2241
0 61388 7112
1 31888 89208
0 47150 9366
1 13022 86216
0 11148 4523
1 83850 86210
1 30853 81043
0 95287 6806
1 4446 11706
1 15881 85035
0 8207 3395
1 25804 58480
0 91536 7089
0 16878 6719
1 53342 74812
0 96895 8023
0 40288 9320
0 66602 4913
0 98065 9008
1 29283 92356
0 3633 4006
0 24702 5769
0 41264 5498
1 21973 76088
0 35175 7034
1 24943 58980
1 75899 94743
1 3350 11926
0 14998 5386
0 78393 605
1 11136 47223
0 54537 4913
1 61061 96603
1 13793 40518
1 76782 83239
0 24692 6259
1 42221 81177
1 32090 49481
1 42899 65330
1 75005 81921
0 28234 2491
1 61577 68638
0 39398 5919
0 85339 8583
0 29881 6739
0 69607 8544
1 70104 75926
0 73901 1185
1 25280 45809
0 67404 1969
0 84693 9801
0 13133 9660
1 47433 95348
1 38880 41259
0 2996 9540
1 1529 59599
0 46492 5422
1 22532 70117
1 80016 83732
1 12286 85549
1 16548 69041
0 33181 4008
0 35238 7298
1 12074 70164
1 68914 97377
1 88144 95392
1 1791 58269
0 71963 662
0 66417 3617
1 23973 41817
0 11823 562
1 4111 69420
1 6450 37009
1 8879 29573
0 94127 3569
0 90755 6554
0 67099 3102
1 1258 81729
1 17695 56845
0 69818 8311
1 51985 96453
0 39909 9154
1 31821 82060
1 60700 99663
0 39150 1136
0 782 1646
0 45535 7904
1 31812 52868
1 27846 68754
0 64988 2029
1 60398 95884
1 18556 61910
1 19842 27360
1 6726 91469
1 42949 97981
1 38106 88440
0 41798 1208
0 35623 3174
0 60533 6007
0 69351 9938
0 24617 5879
0 66757 8785
0 31126 1248
0 61207 9198
0 36160 8116
1 27939 40994
0 24208 6417
1 11439 50560
1 19136 51795
0 22057 2843
1 11299 46232
0 61013 4013
0 61697 4598
0 29893 4239
1 35608 78976
0 81944 623
1 44849 67852
1 87870 96562
1 17757 99788
0 82039 6805
1 10815 87960
0 72908 1105
1 53969 78199
1 67821 71786
1 47928 49367
0 82142 1415
0 88165 7004
0 93784 4223
0 39651 932
0 26842 9274
1 44294 97824
0 48143 6958
0 58194 6003
0 69994 1767
1 24345 77237
0 88775 9708
1 3670 17480
0 96457 6602
1 39486 88948
1 23875 95950
1 71663 90994
1 42372 67460
1 35113 49189
0 52987 7093
0 5685 1866
1 10793 93126
0 69471 9016
0 41200 4062
0 23503 141
0 35407 8720
0 11106 5114
0 34600 3031
0 488 4073
1 3467 91249
1 81108 82509
1 13638 66716
0 42648 3941
0 85902 6384
1 42133 46652
0 78943 1536
0 22788 7638
0 59050 9026
0 65636 2396
1 29364 94856
0 70629 9760
0 76153 3165
0 9718 8588
0 95364 5012
1 9406 61349
0 39293 9442
0 37008 8072
1 13735 24660
0 49724 3557
0 31789 4846
0 75858 2286
1 33444 89336
0 41862 8782
0 61483 515
0 43379 2488
0 90398 3279
0 33398 7107
0 3162 331
0 91768 9732
1 17610 31795
0 92506 5220
1 8523 59878
0 96429 9569
0 24793 7250
0 83966 1896
0 9081 3260
1 16656 59135
1 30070 30174
1 24104 65981
1 11064 60871
0 3782 5919
1 7975 61583
1 8331 73327
1 2976 73480
0 85668 1628
1 29109 47710
1 71810 86113
1 51741 87688
1 22531 25421
1 11328 81366
0 88991 2073
0 95723 7209
1 10117 36940
0 88553 4531
0 49833 9707
0 61042 4375
1 46010 88974
1 57012 76588
1 76451 96024
1 36149 71764
0 93014 4350
0 99871 6853
0 59965 7233
0 27485 5783
1 27740 48086
1 80268 84492
0 86479 3105
1 72096 84442
1 46569 68920
0 87085 1260
1 20211 88107
0 59999 7613
1 10779 74790
0 60341 4715
0 4016 8888
1 19057 68683
0 99693 3768
0 53528 7294
1 17633 92626
0 92956 9699
0 73783 4239
0 81653 3339
1 76545 79337
1 7741 24463
1 66392 98362
1 2907 43761
0 7419 8114
1 40790 88725
1 1729 76068
0 30872 5492
1 17331 68549
1 8805 79639
1 4123 75927
0 3276 2510
1 15666 70360
1 43008 80502
0 30546 2136
0 95930 8152
1 81972 84166
1 18556 59709
1 27828 58721
0 93429 2302
0 43582 7222
0 23669 3821
1 37155 63558
1 21447 23268
0 68626 2704
0 54423 8833
1 48227 65456
0 23441 3909
1 45319 94004
1 5559 13588
1 5575 75092
1 46751 98146
0 78467 8548
0 13195 8755
0 60325 1208
0 17531 4463
1 48165 81653
1 77582 96928
0 57424 2762
1 15727 37931
0 27255 8854
1 15672 92590
1 47255 83819
0 14013 1271
1 45381 72222
1 70607 71004
0 91474 3685
0 18785 2315
1 14365 79236
1 49217 74652
1 31595 52205
1 32475 68828
1 67834 98068
1 44861 63662
1 38487 69671
1 26670 62170
0 99255 562
0 44334 7434
1 9758 10550
1 30417 35463
0 98727 1069
1 5428 12264
1 36872 89277
1 55649 76701
1 18193 52455
1 10108 43086
1 188 6093
0 57990 7688
0 65632 8515
0 4847 3543
1 87 94872
0 13062 8107
0 50986 8928
0 26798 3838
1 10659 16827
0 77023 563
0 81628 5749
0 59933 7453
0 14394 8657
1 67368 78952
1 19900 24889
1 49132 95693
1 12367 29848
0 83822 8341
1 51281 68043
1 26678 40308
1 55102 77506
1 12829 15433
1 7802 77662
0 61539 3522
1 62877 95157
1 18442 40238
1 64259 72029
1 50073 63161
1 27981 34261
1 43174 44952
0 93107 3146
0 89564 9583
0 46937 3604
0 52286 2464
1 6608 87621
1 9559 87105
0 60427 1160
0 14333 2234
0 53767 5097
1 24019 66273
1 50696 94669
1 47960 84245
0 68652 6755
0 95909 9661
0 13090 2341
0 76492 6174
0 74572 9314
1 31654 38524
0 51232 3371
1 24679 91766
1 11850 77768
1 29041 42915
0 34163 366
1 22538 68804
0 5952 5629
1 15978 67533
1 20314 31372
0 66618 4942
0 80394 3457
0 85287 7136
1 49445 51810
0 98581 1864
1 46910 58339
1 70922 77824
1 10021 26205
1 30494 70915
1 33789 61662
0 17723 3415
1 66152 84455
0 14545 7962
0 16701 3228
0 29720 1030
1 34972 83502
0 46210 512
1 32251 90567
1 3528 88249
0 10965 6203
1 2578 36938
1 85791 90795
0 38262 9159
1 20524 46372
0 92957 6048
0 23017 7564
0 35492 6282
0 62503 1642
0 68204 6920
1 76368 80652
0 83060 7654
1 28448 60320
0 95787 4899
0 86101 7145
0 44500 8090
0 54348 9143
1 32626 90845
1 28810 40872
1 50794 55030
0 34715 4578
0 87283 5339
0 35754 7211
1 10721 23065
0 99191 8818
0 4259 6329
0 54188 1132
1 1592 26529
1 33766 38680
0 16019 5465
0 83217 2136
1 37975 91119
0 28567 6157
1 79238 95955
0 86604 2992
1 38261 74587
1 30870 98145
1 43853 82064
1 29849 69961
0 88148 1382
1 33162 80473
1 71280 82375
1 43127 72589
1 73381 96184
0 78176 3238
0 98216 645
0 26883 3158
0 58661 6278
1 1470 47186
0 69167 5145
0 255 4771
0 37604 3998
1 68803 95274
1 12600 52532
1 12641 62280
0 62896 864
0 20312 3919
1 54824 97735
0 24991 6293
0 98350 2909
1 22155 86358
1 20361 58300
0 91183 6104
1 19209 98169
0 51686 7273
1 50381 93240
1 809 76107
0 68578 9874
1 66122 84021
1 14800 95421
0 21899 2779
0 10687 7986
0 65752 4602
0 44359 1314
1 20049 30683
1 86099 97918
0 18177 2528
1 34798 59587
0 38274 5599
1 32730 33446
1 4050 84817
1 27510 46230
0 29192 6657
1 53140 64675
0 93463 157
0 18573 9580
0 7136 3458
0 12578 1628
0 87739 8367
0 64140 3288
1 71293 89590
1 22351 83926
1 34133 98752
1 4065 82186
1 14236 58964
1 47041 68910
0 71292 2961
1 11420 18485
1 27742 52639
0 74213 9953
0 89780 361
0 30320 5545
0 1726 2490
0 69148 5347
0 15623 8688
1 3008 25927
0 31801 5979
0 77596 7026
1 10251 80939
1 51806 81071
0 56669 9255
1 72723 77066
1 20607 85232
1 30121 78348
1 24842 72342
1 32780 68064
0 94408 6842
1 16780 81438
0 66176 7728
1 24860 60958
0 31844 7794
0 93218 7853
1 15582 18920
0 81351 2185
0 51780 5441
0 23106 2514
0 33756 9806
0 76198 4703
0 41135 4417
1 42456 78425
0 62321 6838
0 84388 8261
0 93683 8450
0 36297 5186
1 29264 46009
1 20693 73610
0 34333 2169
1 24028 80007
0 8490 5073
0 77026 8645
1 4345 73017
0 83493 2241
1 31793 56370
1 63100 91320
1 66260 87397
1 4284 59465
0 7150 1453
1 8568 37267
1 84295 88416
1 1149 13877
0 68870 4538
1 47341 91679
1 33328 95460
0 76011 4723
1 7774 65672
1 31854 94641
1 40505 94349
1 93251 97456
1 43754 72531
0 67410 7482
1 2538 68949
1 17136 90129
0 96974 1401
1 7324 96201
0 76477 4534
1 30328 43624
1 3976 89317
1 29161 81490
0 66155 5026
0 76507 3476
0 40540 8946
1 8391 13275
0 76446 8219
1 48613 69768
1 5727 26800
0 15713 4971
0 54661 41
0 83434 4
1 23823 85754
1 22244 79170
1 41147 86879
1 40280 45273
1 31265 44054
0 64194 6178
1 39380 77988
1 25824 97341
1 52912 65392
1 81796 90156
0 51232 4748
1 27768 32673
1 6122 87343
1 73417 90857
1 78725 85869
0 76995 1224
1 16303 68880
1 61642 68357
0 17555 1032
1 39363 64987
0 71731 2340
0 30353 7070
0 796 1743
1 16629 52332
1 19746 96914
1 35008 71920
0 59876 6476
1 62765 71876
0 44726 8540
1 77103 81518
0 95724 2937
0 49755 1540
1 36447 96875
0 13585 5896
0 46172 6793
1 23844 40720
0 21189 2224
1 24927 67208
0 18752 6594
1 29767 31773
1 32714 81030
0 20845 356
0 12171 5334
1 47027 80889
0 31329 4480
1 38092 88111
0 58877 1764
0 19711 4389
0 42426 8001
0 78633 8549
0 14460 6279
0 40432 8803
1 29615 57225
1 25425 58513
0 72885 2620
1 33322 37658
0 51783 5683
0 99575 2922
1 2705 23640
0 54178 7823
1 2159 61328
0 17859 50
1 27357 43368
0 50532 8959
0 68013 6502
1 34263 44184
0 45481 6027
1 12906 77151
0 5351 1517
0 24570 3106
0 25505 5939
0 54505 3594
0 75160 9045
0 91982 1548
0 57561 248
0 42161 808
0 18784 5681
1 7079 46930
0 49307 3851
1 88537 96510
0 53925 7578
0 82974 7771
1 4206 52494
1 41886 65454
0 53136 9194
1 6916 41375
1 9309 36927
0 36083 2617
1 13025 89052
0 7136 3514
0 77541 7946
0 93644 9224
0 7546 2416
1 18373 97255
1 27865 67931
0 8656 8983
1 7038 9059
1 24269 99957
1 95175 98743
0 37996 7300
1 22793 99532
