99999 100000
0 21711 29669
0 26320 23604
1 13171 48769
0 50902 31205
0 46404 23746
0 5814 57955
0 88371 51634
1 58786 88119
0 10787 83528
1 37551 72754
1 50159 83041
0 76290 67013
0 51460 75227
1 33984 93378
0 29841 40961
0 39212 71380
0 56060 35502
0 94068 51610
1 67 83874
0 99776 42260
0 66564 3965
1 27104 41556
1 16660 87100
0 27793 72021
0 20022 34483
1 18019 97411
0 99453 82439
0 73422 71720
0 56476 33441
0 13625 38429
1 10387 85733
1 56557 80161
1 55879 98487
0 52877 22981
0 82919 72715
0 69316 69775
1 19720 68730
0 13198 1376
1 4908 88419
1 15981 65041
1 50917 97292
0 52226 36400
1 12942 50637
1 15117 73044
0 35531 6370
0 92295 17609
0 17726 46833
0 48938 65843
1 4750 99126
0 85726 26070
0 59534 2335
1 8676 31691
1 36432 78109
1 60994 88375
0 53998 78968
0 54405 59750
1 16012 94271
0 31294 84982
1 824 21811
0 19086 24957
0 99016 58523
0 85043 28924
1 9549 40988
0 42700 97572
1 11640 89724
1 13374 78363
1 67593 94475
1 963 74310
1 13495 54294
0 688 85064
0 61100 14792
0 13402 34724
1 56711 86357
1 15268 37688
0 62963 24846
1 2347 99638
1 1027 93730
0 90506 14132
1 13128 59455
1 23314 77272
1 14746 36651
1 5487 37747
0 72009 19599
1 9861 94094
1 29943 35674
0 30316 74694
1 68389 75402
0 53901 70194
0 72885 48905
0 95146 83069
0 34480 46316
0 88402 74154
0 57632 46563
0 37922 84447
1 30734 42779
1 53830 91688
1 28488 92642
0 77173 78324
1 21721 41400
1 9925 98447
1 57354 99216
1 33629 69560
1 81390 91123
0 92784 1087
0 8819 68005
0 67896 38983
1 48973 91746
0 83800 5566
0 77628 89642
1 5237 45495
0 5043 31521
1 10003 94617
0 72318 72911
0 35113 85680
1 42667 92957
1 125 21393
0 73295 14775
0 67487 28451
1 2385 43948
1 8980 56092
1 9361 86335
0 84639 96662
1 1860 46488
1 54304 93103
0 99406 94809
0 96332 83282
0 11699 53686
0 37522 80395
1 26422 85205
1 132 20979
0 13586 64572
1 37824 56594
1 20335 50407
1 60035 80653
1 94982 98897
1 2028 85238
1 5852 99938
1 7321 66703
1 36324 81441
0 34472 82540
0 89921 95741
1 12122 84667
0 81071 78730
0 41641 76155
1 10002 29471
0 52830 60399
0 26007 91295
0 1084 6400
1 8089 66933
1 2131 49222
0 80449 95570
1 18928 85773
0 77180 78650
0 19360 90917
0 51311 86130
0 85411 8421
1 52212 86199
1 47563 69634
1 50290 94699
0 25125 3176
0 20568 23305
1 26 35044
0 19610 33341
1 30639 96680
0 24240 45030
0 7347 85099
0 71394 10347
1 30281 77558
1 16096 65383
1 10349 65125
0 13971 76927
0 15310 62865
1 4401 88849
1 7834 60666
1 35439 74433
0 4332 33345
0 45483 78478
1 18458 45404
0 7743 42971
0 98688 1199
1 11994 79658
0 30091 12732
1 603 19995
0 77966 96961
1 7638 91395
0 23148 53481
1 41767 84075
0 3260 59804
0 7840 8196
0 27059 53087
0 25970 63286
1 68 61904
0 83818 8084
0 8394 65617
1 55277 97066
1 10169 81265
1 48234 93691
1 45087 90665
1 18955 77709
0 27963 92769
1 74548 99790
0 39197 31999
1 42608 93099
0 76825 12715
0 34641 13427
1 10119 71366
1 45459 89440
0 34644 55568
0 81560 16802
0 82365 89761
1 1010 95785
0 1240 43984
0 11914 68528
0 86746 87627
1 77784 95318
0 40104 42204
1 11656 99690
1 10578 81224
1 18119 98259
1 13279 98114
0 31766 71608
0 40618 16760
1 54145 73402
1 7046 74091
1 40779 49789
0 60801 42134
1 23820 70151
0 89535 47467
0 86471 56627
0 8035 57389
1 26159 78473
1 48394 94613
0 65103 10893
1 3535 95340
0 16443 16277
0 39843 65367
0 59256 36708
1 50739 79594
0 79290 94193
1 12337 97532
0 15138 40282
0 78975 62267
1 82361 99057
1 66121 73055
1 43820 75786
0 55408 54990
1 37370 67880
0 77499 46380
1 60939 98423
0 6129 68014
1 91241 97433
1 10012 60850
1 68595 88278
0 98118 47539
0 88440 68587
0 46589 14095
0 69906 46309
1 503 88768
1 5323 27491
0 47421 58544
0 51718 64459
0 66415 60424
0 1393 83237
0 39769 7336
1 24143 90031
0 67350 71179
1 35639 84423
1 8083 66901
1 10311 40698
1 10986 98609
0 67569 53836
1 36397 82430
0 93790 27758
0 30741 52178
1 26480 61973
0 10058 13862
0 29622 44592
1 38291 91481
1 30055 59749
0 51287 50768
0 38604 92998
1 8986 95586
1 8586 57272
0 26750 66161
1 8356 91851
1 21884 72557
0 9697 83956
0 92517 48001
0 99871 73111
0 93604 96362
0 42259 21163
1 3218 24230
1 7472 60011
0 32321 55883
0 76579 23066
0 36303 71534
1 65959 78917
1 36404 40743
1 86180 95084
1 64201 93314
0 35359 88544
1 36870 98796
1 3651 82170
0 78647 63926
1 2766 95176
0 59433 98126
0 79983 57200
1 19862 23429
1 847 74851
0 73579 71578
0 5463 48796
0 73118 61023
1 9572 65589
1 47616 95033
0 35624 76775
1 13346 25758
0 66367 83321
0 72642 27124
0 638 74970
1 18544 78201
0 10713 36542
0 54634 44677
1 50840 70919
0 4356 10285
0 12381 65525
0 3066 86107
0 2443 5716
1 49727 84255
0 1675 15444
1 7304 50161
0 20843 57334
0 22364 93008
1 33594 91991
0 79015 56154
0 18191 61
0 27885 25028
1 68401 96977
1 559 47350
0 3612 9674
0 39591 52541
1 38195 62826
0 18583 68426
1 10658 93517
0 9987 92776
1 5986 62296
1 82016 91133
0 80552 35939
0 22538 75060
0 31350 69587
0 43014 99887
1 13740 29870
0 39341 43974
1 3668 86498
0 86680 29941
0 66942 81615
1 2090 16142
1 36827 81284
0 47230 2584
1 26125 98928
0 79329 86345
0 95016 55943
1 3684 66248
1 44451 63842
0 84517 78604
1 13602 91537
0 75319 29115
1 30041 86402
0 58730 57178
0 20575 1553
0 47612 39486
0 49059 83935
1 21924 93467
1 20335 74105
0 14138 59667
1 18095 94035
1 10813 90674
0 32232 59839
0 66480 54715
0 705 65357
1 14880 44334
1 53552 98323
1 65637 92941
0 55192 39707
0 90633 56594
0 69837 95381
0 36038 92630
0 79219 54467
0 7196 55470
0 94987 26666
1 12145 30121
1 36499 61799
1 3384 93794
1 9531 96339
0 14699 26383
1 4054 88147
0 99765 23279
0 70728 30053
1 27427 76192
0 57064 25365
1 43420 71087
0 3310 70040
1 11790 91081
0 67631 96314
0 88944 54521
0 53265 97795
1 27988 75696
1 18795 95892
0 43944 46951
0 32984 38582
1 34479 66343
0 31070 61615
1 1087 72575
0 16520 78653
1 8232 86843
1 11670 65119
1 77275 91863
1 11784 80262
1 9645 31463
1 1960 48058
0 94201 91346
0 72917 60867
1 54013 88438
1 9467 80607
1 39519 97969
1 85550 91334
1 61096 81647
0 93686 53221
0 10631 99373
1 2790 30431
0 21278 66258
1 1281 75339
1 70130 97166
0 56345 5151
1 47347 68072
0 47544 32335
1 18265 89117
1 60843 84823
1 60699 91170
0 4586 62171
0 78093 41190
1 1964 65184
1 6209 88437
1 2338 81545
1 24024 93434
0 70296 35831
1 1250 91779
1 81288 98811
1 4718 38330
1 10564 99977
0 30918 21722
0 30739 5649
1 4690 21173
0 24253 85043
1 26229 99522
1 21219 98520
0 19947 25413
0 14748 11265
0 60795 17989
1 8749 71734
0 22664 99420
1 23140 37601
0 65410 21059
1 50215 99405
0 11528 21874
0 92051 84063
1 6156 97646
0 39150 85349
1 20322 70560
0 80102 13812
1 27678 67699
0 33935 76030
0 52513 31868
1 36479 98863
0 29802 85065
0 19127 3907
1 72957 97930
1 3068 52591
0 37286 15945
1 4858 90795
1 749 66842
0 98572 67883
1 3234 76224
0 17114 75886
0 49579 27624
1 6798 63395
0 9122 30257
1 28159 59310
1 9033 28230
0 53203 28485
1 38419 68314
1 10698 84205
0 50299 39870
0 54101 17307
0 40374 55395
1 9931 89792
0 53750 41983
1 1994 38459
0 10625 87180
1 22779 77325
1 3749 71338
1 81873 96817
1 22606 95725
1 70663 89056
1 4174 27397
1 40305 91687
1 18089 60023
0 95616 55984
0 77596 54256
0 92418 69128
1 12969 25736
1 9608 32197
0 96356 18644
1 23152 83624
1 36929 74720
1 12821 52888
0 55867 53561
0 41942 1075
1 24028 90302
1 19984 62993
0 5717 45344
1 803 48719
1 44197 76705
1 51612 65564
1 13976 86856
1 26686 98215
1 3148 61516
0 21284 93389
1 50661 75342
0 62698 90612
1 45468 91152
0 58397 82289
0 67854 21139
0 83763 89442
1 11050 60701
0 30774 1646
0 24438 6813
0 61553 49580
0 23453 91723
1 37571 71724
1 35453 97497
0 88945 4155
1 42336 81794
0 20471 5899
0 46251 88014
0 39517 74649
0 43287 80910
1 40707 98833
0 29913 13230
1 13385 75580
1 20470 60424
0 97229 87441
0 68782 73317
1 27601 81438
0 52315 25266
1 46409 92236
1 1662 93793
0 63207 83564
0 1711 31538
0 27960 47094
0 65549 84870
1 37506 93083
0 83378 92258
1 32295 93868
1 47071 75680
1 1875 66850
0 87117 45764
1 7842 38077
1 35261 98398
0 26250 92424
0 40040 42578
1 21524 33572
0 54520 43364
0 19920 98217
0 93570 86703
1 297 43438
1 6428 89794
1 14194 73652
0 13572 93479
0 26115 89010
1 25893 86023
0 91190 40511
1 12181 37787
0 771 69057
1 15065 89974
0 17021 50068
0 67654 75484
0 61145 64780
1 21404 82499
0 96756 33324
1 3209 65906
0 40025 98627
1 19094 95509
0 22287 38729
1 4206 99364
0 67215 18805
0 91023 4740
1 13265 98432
1 9005 32411
0 61242 34141
0 77489 82026
0 77539 16335
1 323 20922
0 66193 68680
0 4993 24317
1 11971 86415
1 32781 79999
1 11193 93998
1 12788 59973
0 89946 71225
1 976 82903
0 88828 77273
1 5427 39955
1 7588 65919
1 9279 87426
0 36475 12751
0 88910 32960
0 82219 37803
1 54292 99256
0 39090 47315
1 62354 99748
0 26482 60089
0 78252 51672
0 64619 18606
1 25992 82439
1 9942 79895
1 43051 77292
1 28790 76012
1 84421 98206
1 2917 71242
0 89145 43500
0 74045 99846
0 89671 86127
0 74480 40539
0 90013 52228
0 73353 95856
0 48418 86196
0 16665 50761
1 3366 94473
1 44053 88560
1 11134 58373
0 47087 61631
1 16058 89168
0 78079 81892
1 32852 41602
0 72709 15862
1 24291 93848
0 73111 85387
1 1277 48328
1 24480 68521
1 8707 53031
1 60072 82053
0 40900 11048
1 5892 94300
1 8737 67658
0 93666 21909
1 340 64640
0 99665 37040
0 17220 10809
0 16924 18100
1 16407 94734
1 40675 90232
0 31821 6415
0 93429 26389
0 19992 38307
0 65180 3118
1 15286 88011
1 43116 79768
0 87953 34239
1 22061 64141
0 55502 16390
0 86954 22627
1 42051 92053
0 36092 16030
1 34522 62429
1 4357 50309
0 54259 25700
0 40327 96944
0 73149 96368
0 72669 17160
0 79723 55211
0 46962 83570
0 23616 86554
0 70106 47291
1 6937 58367
0 39626 77359
0 67433 62893
0 91891 30655
1 12468 59697
1 3986 94164
1 51848 91298
1 49008 91577
0 52394 99226
1 7163 68084
0 47079 77689
1 38553 63353
1 68042 86976
0 26582 59308
0 61365 21164
0 86228 20625
0 46563 50070
0 80966 22095
1 5912 66830
1 16359 54284
1 10084 94707
1 14443 84164
0 10889 26787
1 5564 89785
0 50293 63224
1 71688 99795
1 38530 87532
1 7732 96513
1 14162 55587
1 923 54690
0 77984 82944
0 47543 29281
1 80358 99369
1 5361 59702
1 26646 52277
1 17811 91058
1 74725 99867
1 53712 97079
0 94194 27114
0 48050 19644
1 24598 87873
1 36952 56378
0 84496 54647
0 23056 79374
1 7293 65390
1 33321 70172
0 84263 99788
0 5856 8832
1 1665 65959
0 88473 59636
0 78521 38956
0 70965 19114
0 26540 70185
1 28738 99740
0 23636 75870
1 11247 63390
0 81423 13579
0 1478 26357
1 51092 83554
0 1901 82503
0 94291 22036
0 54626 21955
0 38512 30858
0 46957 20605
1 13424 99149
1 29762 99732
0 33628 79942
0 81346 47012
0 50660 83421
0 14080 93689
0 40654 82787
0 47410 52544
1 3644 46420
0 67282 90720
0 30021 1759
0 21086 49267
0 76814 75367
0 6908 80409
0 56062 4711
1 59450 77828
0 18454 88108
1 4512 79599
1 68585 93464
0 65395 77056
1 27531 90653
1 3291 34925
1 35195 80907
0 95014 8041
1 24165 94445
0 63560 22449
0 67782 82396
0 51656 22860
1 48335 85484
1 8773 90310
0 57400 85796
0 76011 78180
1 13826 35669
1 56476 96421
1 46251 98099
1 26480 99157
1 5366 66985
0 65936 85223
1 34706 75628
0 41939 63290
0 34936 71041
0 65359 55858
0 21859 2829
0 54579 92512
0 81644 53427
0 91455 89094
0 14105 33963
1 17039 53990
1 48962 95858
1 49243 90359
0 69789 31748
0 67286 29786
0 61363 38668
1 20262 83669
1 36620 65016
0 82237 29713
0 46712 43679
0 25279 39967
1 761 82373
0 32372 64031
0 54011 48751
0 50876 12534
0 1778 71662
0 80399 65279
0 17774 99964
0 66645 17974
0 72506 72098
1 5880 11683
0 43283 86807
1 32763 98979
1 12955 93026
1 3019 82098
0 32536 51657
1 14701 98460
1 53788 97757
0 56023 82255
0 95095 65612
0 12268 7005
0 19136 23433
0 48507 80111
0 70893 95369
0 45441 16785
1 39120 98806
0 2894 99532
1 11942 48403
1 30204 68776
0 91153 83117
1 7979 90218
1 37535 87646
0 74200 16746
1 68123 91404
1 11722 44142
0 5822 28768
0 82679 75659
1 27960 61917
0 45148 69427
1 30113 98040
0 40006 46721
1 78768 91373
0 55630 21377
1 89140 95563
1 35469 79732
1 3435 34508
0 44234 32769
1 54840 83333
1 19097 95845
0 6324 56629
1 8693 77628
0 30132 34469
1 1930 64477
0 54532 88248
0 77375 92026
0 4520 87821
0 81667 81895
0 21027 41055
0 10031 41070
0 72416 79363
0 53878 37017
0 59924 98655
1 64124 97502
0 24180 86739
0 56696 85033
1 37451 95834
1 19450 78446
1 27267 53185
0 15073 92600
1 5403 80544
1 8116 80029
1 11814 97108
0 21723 15484
0 97263 59454
0 84986 96666
0 21552 10599
0 6224 88153
0 48419 28352
0 36650 59084
1 4289 66852
1 45645 96522
0 84454 32890
1 17172 67487
0 75365 76213
1 20369 75245
0 47758 29909
1 14649 66170
0 24937 74358
0 17569 90940
1 15371 50583
1 26483 48837
1 2352 48932
1 12045 89053
0 49026 6774
1 11397 77807
0 45055 31333
0 35247 71584
1 506 3839
1 12477 93288
1 56171 91392
1 230 20669
0 4834 46691
0 81649 21949
0 41823 83847
0 90327 10697
0 60901 49265
1 6904 77322
0 22878 28632
0 16838 71708
1 9760 23159
1 20270 72497
0 96781 84252
1 12845 37394
0 64079 59330
0 74526 6660
1 2883 99489
0 61784 80000
0 89028 84204
0 26086 27451
0 34466 4678
0 3786 40170
0 8005 67335
1 14665 99889
1 61636 73549
0 21953 83592
0 22582 44191
1 19768 96633
1 99272 99951
1 31154 88780
1 76969 98779
1 17520 57143
1 1025 78120
0 13156 70741
0 81332 38484
1 76463 91669
0 97589 22590
0 64442 74792
1 3461 24597
1 32351 73244
1 53755 77018
1 19041 84678
1 1075 68553
1 71 97868
0 92047 34337
1 276 15903
0 95015 73147
1 1023 89082
0 50017 55852
1 12943 97078
1 20735 99003
1 3621 98713
1 4763 39078
1 18882 90359
1 3512 49610
0 81903 21992
1 79052 94547
0 4225 41626
0 10676 43079
1 1785 70982
0 77762 90200
1 17998 45865
0 50803 39630
0 65993 84580
0 27011 25014
1 6006 97647
0 39234 27648
0 33800 29971
0 90112 43142
1 27985 59304
1 852 96112
0 81417 67952
0 50282 65166
1 3020 42398
1 17006 65660
0 22144 80088
0 64698 24087
0 73867 86314
1 1595 79428
1 7348 85297
0 49488 43507
1 1304 12552
1 51583 69110
0 64140 54202
0 64452 39091
0 70295 77406
1 525 78670
1 48320 94279
0 98658 17048
0 67911 8562
1 12559 92937
1 18549 62951
1 20290 47542
0 73325 41606
0 399 27832
1 44028 74673
1 7559 42878
1 12254 90860
1 13967 64440
0 57372 41626
0 67127 43244
0 6400 57757
1 11264 99332
0 2839 11653
1 26655 90165
1 16546 97812
1 36966 98150
1 41937 92547
1 6765 95561
1 4971 81885
0 2277 42695
0 23198 15277
0 83871 61729
1 34064 85495
0 58648 42846
0 96882 78151
1 4260 77832
1 16014 97205
0 73568 5823
0 51333 12972
0 75289 85333
0 53610 72514
0 47586 36464
1 29038 98478
1 12744 70453
1 111 90282
0 74639 24705
0 67949 60699
0 90843 92705
0 90314 68193
1 69330 99578
0 14097 64709
1 42422 71973
1 18277 91188
0 17686 51907
0 31855 51413
0 84121 16461
1 80081 91199
1 59842 96490
1 12668 82088
1 7710 14718
0 20751 60310
0 25606 1099
0 73522 85873
1 6892 74183
0 38472 750
0 46813 51437
1 10447 75425
0 50125 54078
1 3827 67017
0 81431 28966
0 60616 54501
1 3462 93628
0 55647 93740
1 15801 92055
1 26429 63580
1 35735 57326
0 25964 94065
0 7722 27171
0 40049 63705
0 2712 95113
0 28010 89289
1 4278 93759
1 121 79484
1 16471 48649
0 66981 39413
1 4181 91472
1 28724 86160
1 48829 97906
1 73199 94676
1 25190 74512
0 37389 78984
1 87102 95769
1 16882 70074
0 56848 40351
0 46359 25926
1 287 90216
0 11235 43423
1 44250 74867
1 174 64737
0 49474 16762
0 49114 75846
1 25626 90792
0 65688 14600
0 53870 96461
0 3749 88513
1 4632 38585
0 41679 16494
0 70827 69418
1 40796 68725
1 12578 82431
1 44586 98417
0 87937 85761
1 1320 13525
1 80213 94423
1 13107 96993
1 21103 29854
0 56450 86767
0 48952 20874
0 78199 22897
1 50332 74458
1 6571 79935
0 8918 32275
1 36424 68889
1 69440 95493
1 7018 69904
0 30966 40288
0 20300 40300
1 26616 57389
0 13672 66893
0 22889 9931
0 82622 78785
1 84067 93675
0 60741 46669
0 69620 97089
1 19749 34895
0 3778 27367
1 92608 99927
0 51608 52150
1 26738 42970
1 683 96006
1 800 74528
1 50344 59495
0 64828 17735
1 37089 99616
0 91692 76936
1 655 59998
0 29210 20658
0 42348 49133
1 2220 85377
0 98511 20035
1 8184 46656
0 64518 29793
1 2037 88757
1 66339 79773
1 776 52033
1 39013 77276
1 5375 93907
0 82530 46346
0 14803 8258
0 94739 16277
0 82993 6038
0 32075 32848
1 32358 91336
1 868 75570
0 98259 75975
1 61619 85459
0 34385 45624
1 30003 53483
1 34712 99618
0 35278 75521
1 1900 66121
0 64549 5786
1 13055 90090
0 40332 2090
1 45741 56663
0 44368 58879
0 74618 11994
1 8462 28386
1 4827 14823
1 31483 87942
1 8476 72003
1 451 78514
0 25520 43834
0 42626 82404
1 51214 58563
0 83046 40301
0 32981 18023
1 2936 63836
0 95876 22976
1 14740 96791
0 76979 18019
1 8386 44303
0 91820 98504
0 91769 93094
1 6671 49436
1 13139 44187
0 62419 26331
1 52105 95213
1 23422 79547
0 94014 44236
1 11268 97501
0 66752 47893
1 24045 98954
1 6290 62077
1 26346 40881
0 65880 36338
0 98575 92022
0 80553 15763
0 91962 59942
1 23181 99398
1 43470 89942
1 19535 68961
0 7859 89229
0 56056 83669
1 40423 43555
0 94509 33187
0 18026 97811
1 35581 97437
1 63575 93197
1 6779 86915
0 25669 70250
1 55910 74387
0 24192 10055
1 44240 87963
0 55939 97826
0 62772 43382
0 56156 35948
0 43259 77706
0 51261 94538
0 85465 12505
1 4177 74356
1 4830 55590
1 70877 84128
1 903 94602
1 2317 83438
0 96747 51840
0 40914 59820
1 9351 60009
0 54092 19053
0 57545 93217
1 42173 67890
0 73130 2393
0 19607 94321
0 29447 17810
0 73927 45333
1 21628 36718
1 5334 32060
1 8120 74726
0 47695 55244
0 13244 25925
1 687 4329
1 10541 43959
0 17221 65363
1 25941 65656
1 551 7153
1 50872 78335
0 96304 37500
1 167 92848
0 71353 75876
1 4477 51592
0 2146 17006
1 8440 57873
0 44746 35122
1 85403 98172
0 23482 55957
1 772 66063
0 470 8431
1 339 27005
0 40394 37433
1 6750 62151
0 45731 68007
1 296 25185
0 36435 85359
0 36014 11642
0 51705 44719
0 47234 1377
0 88452 17770
1 26722 84938
1 783 56252
1 28929 59309
1 2763 30465
1 2121 75349
0 51641 98422
0 44946 73385
0 27708 27540
1 67134 97189
0 40692 85057
0 62898 63144
1 596 22514
0 1704 50547
0 45717 76188
1 40783 93102
1 28687 92415
0 20790 98506
0 73596 91733
1 55943 99007
1 26680 62530
1 11577 55611
0 77128 75821
1 915 7153
0 25232 69129
1 1094 36081
0 6019 41332
1 94769 99121
0 22585 56874
1 32422 99445
0 38524 72197
0 84701 74050
0 33128 88326
0 41744 93041
0 40231 78986
1 50364 84828
1 8457 27910
0 54153 21115
1 37290 66505
1 5986 67544
0 53116 52761
1 23356 81627
0 60688 22258
0 88301 79132
1 41004 65875
0 22413 18416
1 10812 91981
1 33790 95073
0 46085 47862
1 6009 97119
0 59057 24315
1 3434 32311
0 42478 70933
1 9923 53068
1 10850 50727
1 32329 52718
0 23662 88277
0 23050 85585
0 2897 59415
0 15905 88990
1 5573 82378
0 85344 86781
1 33153 99259
1 14211 70301
1 3969 82699
1 4163 56733
1 31392 90610
1 54044 99124
0 43766 86595
1 34302 92960
1 13828 20904
1 8235 37786
0 6950 96699
1 28871 49423
0 43008 97979
1 68979 85175
1 27761 36137
0 2746 88431
0 77484 49371
0 73206 39711
0 4414 69836
1 4388 73748
1 9127 99388
0 90635 7567
1 8968 39438
1 64606 92513
1 31489 85582
0 39032 27254
1 55067 84903
0 5764 68695
0 74090 96321
0 21141 27981
1 19426 33028
0 43878 56904
1 12619 38826
1 6811 51284
1 79073 92255
0 71397 28821
1 36312 96592
0 38556 16688
0 75588 10170
0 87895 64078
0 97725 77023
0 72089 77419
0 56312 24205
1 12654 89731
0 98605 19305
1 22102 74461
0 49356 33107
