100000 100000
1 7891 35243
0 89780 65093
1 15051 86249
0 5078 76082
0 59394 73856
0 12053 65251
0 6360 29880
1 6552 62347
0 89382 37045
0 59651 43853
1 7855 97270
0 82344 96628
0 9652 16819
0 22154 99627
0 38008 17691
1 6948 66860
0 16536 59628
0 99056 62811
0 7804 26861
1 27550 90504
0 44391 35015
0 35608 83426
1 15228 71969
0 43997 31643
1 20433 86509
0 27883 97369
1 69209 93268
1 12719 94123
0 81160 73760
1 15992 58456
1 8778 52195
0 98632 99926
1 12836 90485
0 49079 16932
1 21863 89220
0 84664 95821
0 36507 81621
1 3359 74608
0 71981 78010
0 76062 28998
1 29516 99917
0 63702 87800
0 70297 18861
1 1953 87557
0 89561 79011
1 449 35670
0 57297 14828
0 21756 51788
0 91888 75496
0 78484 48730
1 11537 67984
1 7167 32402
0 18756 44692
0 12047 46828
1 14627 62863
0 66341 97393
0 99652 37829
1 44505 95568
0 19445 131
1 58706 94195
0 53571 62874
1 2985 54637
0 98397 83368
1 90189 94510
1 65763 95174
0 90576 68653
0 74259 71039
1 889 20555
1 6035 68558
1 27048 76756
0 17040 96748
1 4897 69297
1 2437 88623
1 8987 20131
0 42968 20069
1 2061 97690
0 4057 39954
0 14278 49161
0 89239 24274
1 5003 85741
0 3950 81910
1 3499 62289
1 9482 72822
1 14846 98388
0 43352 8210
0 72289 48396
0 7846 19648
1 8705 56537
1 5390 43646
0 77642 10553
0 17704 963
0 52429 93932
0 98730 35439
0 63265 48711
0 49722 34809
1 4017 60016
0 97159 46091
1 25809 95791
1 361 87086
0 33231 43991
0 3159 91351
1 9896 97691
0 34741 87897
0 62549 49185
0 77243 57660
1 8966 84660
1 20340 82072
1 8981 83148
0 76972 89510
1 3213 85574
0 80644 57355
0 8186 32592
1 7137 99811
0 58882 824
1 15657 93603
0 16903 28768
1 82644 99304
1 46144 95826
0 93021 17882
0 23564 99970
0 73882 59056
0 74807 14102
1 67307 95583
0 83592 23394
0 1494 42022
1 29703 59062
0 77944 93863
0 52296 95671
0 65937 19944
0 80995 6899
1 450 14493
0 54392 82817
0 3739 15300
1 18987 98789
1 23693 56811
0 5134 31803
1 1065 86387
1 37416 59038
1 31435 96435
1 12935 94980
1 24355 64317
0 39039 42230
0 10877 76048
0 91981 12294
1 27101 99687
0 33759 70448
0 23406 15510
1 8686 78109
1 68374 92510
0 54801 2575
1 10664 67090
1 21378 94889
0 17402 70656
1 54552 81539
1 348 95385
0 4818 57257
0 37964 37422
1 43531 82190
0 54575 12213
1 12138 93562
1 16380 39865
0 94770 287
0 43900 34951
1 3092 73053
1 28758 89943
0 17164 58257
1 56853 80189
1 5403 54623
1 349 94519
0 49401 60945
1 7068 16387
0 73641 21759
0 65946 37410
0 8668 85136
0 17406 81619
1 8185 98441
1 83372 98367
1 4245 51847
1 10686 59819
0 38163 59489
1 12442 83721
0 5372 40446
1 13715 83180
0 46220 58480
0 94634 54363
0 69779 22768
0 52960 56554
0 65662 64978
0 10211 15717
0 59202 7579
1 18045 98194
1 38911 72666
0 62840 69423
0 63664 92179
0 42919 21475
0 49958 49194
1 44668 87588
0 36293 86910
1 68139 96613
1 6323 81196
1 9526 62012
0 3813 33172
0 58983 27729
0 39031 46642
1 32685 64682
0 92539 41715
0 1374 8093
1 10578 83886
0 83672 38911
0 59007 80350
1 23193 97479
1 75626 98750
1 14474 27554
0 56586 56653
0 45069 70051
0 56117 73355
1 19871 72136
0 71704 75518
1 227 32575
1 16106 89553
0 94 95450
0 97621 62696
1 36807 99225
0 85985 10915
1 10484 73024
0 51788 93316
1 2146 25510
0 2679 26383
1 44874 84550
0 56746 7994
1 18354 97305
0 24824 87966
1 3913 84526
1 61502 99867
0 22574 85665
0 7582 71767
1 13357 86731
0 97037 54763
0 88201 95563
0 3450 97330
0 63917 76947
0 6790 65220
0 16112 78624
0 71290 81376
0 75655 92565
0 78798 57821
0 28745 53432
1 3 96938
0 58942 44658
1 25148 48034
1 4495 67874
0 56441 28587
1 3730 45171
1 88102 96463
0 86545 87298
1 23810 95039
0 83950 45991
1 6117 89942
1 68256 94899
1 9715 16165
0 12674 69083
1 46339 69289
1 26522 65510
0 87446 9711
1 30191 88417
0 99408 73022
1 60119 99285
0 79725 96929
1 1706 50520
0 90248 8107
0 18210 18325
1 62337 88183
1 22850 90981
0 49285 4697
0 12976 16871
0 97049 5281
0 75499 32603
1 2608 83170
1 22869 88605
0 8154 98339
0 38022 41344
1 85290 99310
1 10913 62251
0 79753 55045
0 15691 17845
0 92252 71693
1 13915 92149
0 21661 76232
0 11627 84964
1 9715 61019
1 52776 79131
0 1838 45301
0 81909 63605
0 70982 28385
0 99962 60860
1 39692 94011
1 11961 90383
1 27939 78104
1 3260 31327
0 71486 44251
1 80728 92362
1 5792 68611
1 30694 84326
1 5056 76809
0 97474 39720
1 52023 78907
1 57527 86666
1 8509 96670
1 16616 78841
1 2862 87273
1 27166 77805
0 95707 17731
1 15111 80182
1 31810 89869
1 52164 95515
0 60219 17476
0 55707 88634
0 78538 23072
0 56755 33788
0 86608 83514
0 52516 50662
1 39468 87116
1 1494 83251
1 4313 96607
1 69424 99228
0 2753 45256
1 8791 58402
0 61804 22424
0 55012 19657
0 4473 48813
0 59612 97667
0 71633 7106
0 26093 58357
0 31307 78357
1 6057 91207
0 4087 93801
0 17264 87187
0 526 1587
0 13492 30356
0 33780 3650
0 92234 21818
1 55284 96098
1 4372 86972
1 38100 87434
0 76635 35816
0 22973 29340
1 14471 53348
1 78029 95007
0 83238 38506
1 437 13345
0 79098 15992
0 75003 18331
0 90889 97057
0 13841 81833
0 45105 83894
1 13527 92091
0 36791 90154
0 68120 6750
0 26596 27774
0 82650 95874
0 52693 69539
1 22059 71805
1 3979 32950
0 62434 96827
0 16789 88055
0 77527 86328
0 38268 80722
1 50120 63388
1 7730 56169
0 39427 17471
1 888 98460
0 18538 68985
0 44747 42125
1 660 23844
0 15689 19920
1 37502 84466
0 55317 55176
0 779 61650
0 88301 88881
1 26006 77110
1 4456 99800
1 45594 50383
1 12094 69388
1 3301 49167
1 20620 94127
0 47773 83772
0 24445 42468
1 20603 97623
0 71667 52167
1 6915 45826
0 71905 65331
1 35747 89077
0 3765 26232
1 24839 63534
0 80095 32039
1 46663 84525
0 22141 85658
1 31290 90555
0 96131 27343
1 46644 55181
0 22313 21228
1 24462 68862
1 21204 51462
0 32848 28482
1 47265 99074
0 48354 99052
0 71836 91562
1 6997 93809
1 1217 85000
0 17747 55343
0 20632 39288
0 62734 14655
0 29571 59274
0 32430 2359
0 27740 90300
0 3726 15853
1 11445 94718
0 61408 91920
0 33844 95354
0 55358 11737
1 93221 98965
1 8744 47739
1 50695 89628
0 77490 62853
1 67667 99816
0 62791 69614
1 3740 82358
1 68169 92511
1 18050 86439
0 59644 50906
0 46544 67104
0 50639 74089
0 61158 24024
0 59167 27366
0 32317 42456
1 11645 84374
1 39594 95162
1 11489 82435
0 15517 13408
0 30080 47053
0 52956 5452
0 15929 70167
1 33559 81494
0 5563 31186
1 30861 90372
0 89397 34570
0 10333 96867
0 81786 69921
0 40343 11098
0 79524 21819
0 59261 21241
1 51566 72790
1 38080 67124
1 3755 54289
0 66515 35018
0 31251 50240
0 90829 27033
0 67983 93085
0 37139 22117
1 2422 37458
1 928 86480
0 47343 49169
1 37212 97237
1 20043 64365
0 83123 78236
1 1468 20951
0 39054 39467
1 43061 75152
1 14777 84640
1 39671 91126
1 3143 68082
1 11581 98557
0 11789 50617
0 72495 970
0 79831 16263
1 48430 72314
1 63154 69018
0 59245 11092
0 689 2361
0 69407 8878
1 47835 91053
1 377 87207
0 90374 29760
0 84789 68378
1 847 49897
0 50565 47639
0 58269 82088
1 21160 95765
1 70683 91646
0 29373 66397
0 23073 21166
0 57135 11307
1 74125 98227
0 35983 82964
0 73807 57263
0 82355 42289
1 75242 94748
0 96940 70702
0 50585 59664
1 1015 54883
1 31088 86409
1 12874 80565
0 99661 76095
1 448 32752
0 24703 50639
1 48741 88432
1 32611 86906
0 2415 53828
1 22791 99581
0 89596 51876
0 6234 77395
0 34105 68223
0 67811 90173
0 65816 77903
0 21238 31748
1 11607 95078
1 26200 44273
0 2062 3320
1 1113 37512
0 88019 1100
0 15769 80926
1 77796 98837
0 75460 45992
1 19420 93263
1 1633 36108
1 12134 73732
1 72799 95456
1 15108 81227
1 38217 84418
1 2974 58210
1 61495 99676
0 40394 6660
1 17910 55461
0 73918 61884
1 9650 39212
1 29391 72132
1 85685 98290
0 59725 795
1 51586 91461
1 20007 87124
0 23531 68028
0 93491 31220
1 20469 33182
1 3987 96472
1 9673 97051
1 2870 71829
1 12747 89185
0 10115 17637
0 73259 1241
1 31263 65595
0 93693 50366
1 471 42985
0 87836 36340
1 21257 80911
0 65297 35181
1 10771 74169
0 78266 93832
0 73870 58902
0 9283 9699
0 48 41134
0 7563 37758
1 4064 29792
1 46618 72076
0 86833 21462
0 92131 86114
1 835 82563
1 6300 88952
1 505 26142
1 24721 72759
1 14973 84138
0 28852 36344
1 58586 95537
1 20259 78251
1 27087 79552
0 96078 99472
0 48324 81053
1 2554 36114
0 58477 23291
1 4479 71643
1 8822 98085
1 34643 90834
0 23308 75404
0 28142 77690
0 63541 57731
1 379 63862
1 22464 81914
1 27581 70824
0 62192 54340
0 13081 87626
0 78859 15469
0 63384 69616
0 58588 6692
0 75608 18108
1 83381 91849
1 14182 95440
1 33343 90187
1 17767 49463
1 3591 89667
1 26523 82274
1 80861 95085
0 73680 31880
0 75585 11005
1 26205 71488
0 21996 1286
1 7167 49349
1 21641 61666
0 3347 5086
1 27220 82758
1 2620 25702
0 90421 78155
1 8794 61240
0 41142 41994
0 78093 49921
0 14145 41652
1 13873 81724
0 93550 93459
1 53225 80552
1 28611 70587
1 38557 79258
1 937 99806
0 7482 72187
1 55599 93680
0 92903 1476
0 59833 47084
1 37991 99603
1 13019 50416
0 36914 24994
0 80664 16560
0 70138 61114
1 1511 85201
1 17636 43656
0 32545 79827
0 67194 34148
1 39125 70513
1 26734 77786
0 84396 64655
0 76805 73817
0 33101 10409
1 5443 81138
1 14353 73260
0 91080 60217
1 13925 82323
0 23424 12214
1 2218 53194
1 14590 84782
0 74775 80068
1 24526 42353
1 37177 75353
1 13122 75668
0 82471 23642
0 50307 21854
1 384 27718
0 90201 62876
1 6427 77849
1 31734 47301
0 70719 7469
1 71228 91719
1 2192 52301
1 31264 97703
0 3299 57790
1 37555 76646
1 18488 95576
1 50530 87527
1 19317 76502
0 60177 29645
0 52017 83754
1 48766 69737
0 69188 2331
1 13743 38884
1 17453 86093
0 80761 2586
1 43265 99201
0 77774 73728
1 41934 98509
1 74357 98566
1 2209 49952
0 10101 22445
1 18440 99645
0 8095 2799
0 50790 2194
1 52646 65867
0 12652 80866
0 29886 33730
1 945 45368
0 6491 99615
0 38165 20975
0 5340 52911
1 4095 19757
0 66885 8817
1 22853 88229
1 57304 88043
1 11065 61891
0 19560 21005
0 48222 83058
1 26877 95670
0 87671 77167
0 76588 64563
0 74482 73767
0 88533 22550
0 42281 29136
0 69098 52759
1 7551 42134
1 3408 79583
0 49164 89376
0 9577 26192
0 23397 80249
1 2977 64973
1 46980 97983
0 3725 20308
0 73277 77484
1 19319 52946
1 22125 64491
1 583 87423
1 2146 61836
1 14476 27575
1 1003 77302
0 70992 24971
0 93238 82756
0 14812 16527
1 8306 61823
0 58070 16920
1 11523 61337
1 32157 51665
0 91123 92323
1 6382 77701
0 12884 60734
0 83402 92765
1 43394 98319
0 2166 18987
1 10788 27099
0 59985 63076
0 26323 14986
1 30149 95194
1 51686 68515
0 18906 55588
0 26386 13575
1 3465 76715
1 16254 52180
1 32253 85864
1 5822 78423
0 79903 94331
1 36079 91965
0 64356 49264
1 68766 74470
0 23914 130
0 6069 1259
1 37803 80372
1 74834 97200
0 27191 49886
0 34515 58457
0 79919 61641
0 56110 30428
1 3537 48513
1 10632 99730
1 1081 64135
1 15905 63897
0 75130 47398
1 165 41157
1 5572 87319
0 1745 55431
0 11800 88887
1 3484 96058
0 963 55688
1 43460 77505
0 26234 71204
1 10313 51157
0 64754 21872
1 740 85952
1 9218 14638
0 8095 28792
0 30420 99941
0 55497 45142
0 9396 10807
0 3161 13776
0 37824 36624
1 44691 53976
0 14117 72391
1 39721 49922
1 43339 95382
0 73960 53229
1 50163 92227
1 31010 69610
1 663 82719
1 42493 75176
1 4966 86323
0 96562 11174
1 7833 67675
0 43617 27160
1 31951 82879
1 32868 82894
1 81773 98335
0 83447 63182
1 14403 83752
1 42270 87113
0 79487 505
1 14487 71334
0 76555 57739
0 5500 6542
0 77976 92247
1 81652 92879
1 17790 95633
0 65515 49377
1 27939 99786
1 3419 73691
0 36529 51229
1 42559 86820
0 28290 93901
0 51423 61151
1 42175 95615
1 12240 41608
1 13912 78518
1 45469 75171
0 35731 91914
0 67158 31446
1 23858 81414
1 56542 90439
0 71828 50044
0 97299 27869
0 42129 96485
0 96085 86643
0 43268 64699
1 3440 39249
0 62723 80253
0 15787 4869
1 5907 74510
1 38494 95921
1 30849 81650
1 56462 94170
0 68484 40285
1 52373 96773
1 5810 31614
1 57210 96725
0 51825 83833
1 1115 67927
1 20091 82269
1 34455 79312
1 621 37437
0 34121 29942
0 83208 9178
0 69189 59910
1 27104 38076
1 50985 70141
1 1558 85265
0 15985 1690
1 33394 97547
1 72026 93683
1 40215 73161
0 43201 84453
0 15878 38360
1 38326 79403
0 34253 99899
0 19078 62251
0 69406 59974
0 60600 26625
1 29982 93018
0 781 50523
0 27672 52911
1 63367 96983
1 15511 96011
1 14203 90131
0 7709 66352
0 7862 37662
0 66175 97088
0 22961 10785
1 14224 82775
1 3156 92307
1 45307 89776
1 14730 89836
0 8723 73088
0 65039 66753
0 48406 61595
1 24554 39632
1 11573 83788
0 16695 88451
1 19565 47371
1 1540 33611
0 31553 87
1 11913 86731
1 6535 98491
1 7953 22185
0 89974 13740
1 7348 68034
1 2439 14450
1 57588 90040
1 9757 41274
1 26133 95421
0 44623 81587
0 38066 99803
1 2247 42450
1 38125 64797
0 65077 50909
0 10709 18627
0 45084 5664
1 10538 50333
0 85425 8394
1 8095 55452
0 31654 56612
0 60514 37617
1 7736 54849
0 84492 8412
1 41505 97521
1 6590 72381
1 5279 12037
0 18442 17063
0 42416 93182
1 13483 63275
0 31928 38771
1 59712 76325
1 8885 78888
1 21389 99786
1 53292 95563
0 71986 1627
0 86558 17781
0 40010 15410
0 7964 47370
0 95182 88448
1 1500 42934
0 22053 66500
0 21601 21092
1 2399 56976
0 94686 84778
1 42380 80208
0 47202 95384
0 46116 29985
0 25463 13567
0 33850 54870
1 30946 99342
0 4022 54131
1 28671 79929
1 11332 77743
1 2213 65512
1 31387 82800
0 68121 27694
1 16581 74299
1 16903 57597
1 24460 98468
1 8865 66963
0 23446 58910
1 32630 55731
1 3175 88013
0 88299 73989
0 61901 25229
0 62155 45687
0 392 93807
1 7824 64065
1 15701 82851
0 70326 39757
1 32986 47224
0 3861 12051
1 5294 70872
1 1468 85257
0 72763 96118
0 69211 8204
0 73358 18389
0 25559 23202
0 41977 60276
1 64890 94063
1 22596 97079
1 14838 39725
0 27869 80761
0 69959 75660
0 21486 96966
0 82669 79371
0 69375 50711
0 24575 30974
1 530 12618
1 72680 98816
1 2906 61145
0 3033 27086
0 79124 41250
0 14286 68727
0 38295 24007
1 41483 82957
1 10906 34422
1 59664 94175
0 45656 63816
0 9446 49209
1 13530 91502
1 9672 27522
0 10344 79728
1 38028 93851
0 48889 18136
0 75102 25903
0 72324 28979
1 1277 67239
0 91657 65370
1 8870 86858
1 11327 52367
0 41310 66121
0 52844 85194
1 6492 95771
1 263 75426
1 9708 64142
1 3575 50501
0 83542 10779
1 12359 79343
1 2348 77921
0 23204 9906
0 6482 854
1 15979 79227
0 7132 59155
0 38575 96174
1 57824 92314
1 83049 97535
1 14276 95428
0 82832 4652
1 7628 66936
0 5188 61551
0 5584 65796
0 44484 81195
0 93535 29416
0 99294 55344
0 97917 30345
0 65111 59889
0 75733 9261
0 20502 88136
1 908 69939
0 99669 19152
1 29583 85961
1 55425 88030
0 43310 22303
1 15824 50990
1 36060 92793
1 1480 84477
1 9097 76233
1 1459 83086
1 41779 86907
1 7893 84666
1 4580 47160
0 97376 40530
1 31098 92069
1 7773 43109
0 61462 13552
0 32027 34551
0 45324 93167
1 4983 94860
1 39233 78843
1 12681 65314
1 20213 65221
1 22909 46789
0 58612 5848
1 10244 75697
1 14176 64745
1 60647 88305
1 24 57660
1 20970 86968
1 21000 96449
1 25185 83218
0 91711 51335
1 18299 44452
0 54682 95733
1 14243 62581
1 353 98252
0 3316 1021
0 99229 58970
1 5064 61028
0 79942 42729
0 950 87013
0 69157 29908
1 20490 77039
1 29967 82485
0 24357 55926
1 3582 92037
0 82079 74366
1 13719 31632
1 20039 92923
0 74814 92794
1 15021 97818
0 48785 27131
0 67577 778
1 4692 62252
0 5701 98016
1 67967 87285
1 139 94115
1 25102 55644
0 87552 72786
1 5723 70315
1 67739 85647
0 54369 98526
0 50758 24860
1 10113 81549
0 72663 22575
0 84188 42970
1 1383 91704
1 15207 90307
1 52524 99340
1 4621 44534
1 1438 30183
1 3543 82345
1 10511 78609
0 12449 54074
0 76578 78054
1 20775 88060
0 85274 20782
1 11546 47906
1 20992 93507
0 4464 96088
1 11122 81107
0 36584 7635
0 41828 75590
1 39845 90539
1 4390 78353
1 5368 32223
0 24748 19886
1 10938 81346
0 45676 78931
0 69142 90524
1 49704 84391
0 55368 33834
1 5118 52952
1 79311 93133
1 40213 60570
1 10563 60556
0 11247 89877
1 10050 81733
0 34985 51895
1 32433 57991
0 12612 51294
0 2859 75781
1 39352 97409
0 74483 48995
0 88523 78479
1 15808 99379
1 27826 78549
1 16227 31484
0 44636 1213
0 79276 82919
1 22189 61388
0 66101 36194
1 28827 96143
0 67313 6817
0 48222 54962
0 45323 40131
1 4010 7866
0 40478 43387
1 1615 23415
1 79941 91836
1 4777 62816
1 2040 77959
1 72889 98472
0 46054 52290
1 8068 43562
0 46819 18636
0 46146 85593
1 37961 95006
1 1569 52787
0 24817 43224
1 30653 75877
0 3630 49419
0 76936 71152
1 1677 70009
0 41033 48392
0 65860 69355
0 49520 31511
0 14645 3492
1 4657 91803
0 57581 43672
1 2611 78435
1 11027 84543
0 19383 71842
1 302 37414
1 32393 94777
1 2974 81315
0 27263 66612
1 17817 58876
1 43247 52343
0 58435 61389
1 20185 84454
0 65316 99151
1 5712 74922
1 7044 59497
1 57544 90718
0 79819 86282
1 563 46380
1 23504 98070
0 28886 4876
0 31819 46687
0 53724 16788
0 80530 14321
1 16201 95719
0 59817 14121
1 73997 92100
0 59730 26775
0 19982 96358
0 97421 43284
0 25060 28664
0 24444 73504
1 10981 77191
0 87433 29374
1 19425 65309
0 11054 3227
1 2248 66139
1 33782 57759
1 38501 77353
0 23033 62822
1 19888 64060
1 268 91522
1 11358 63764
0 13444 67233
1 62247 80033
1 49947 94376
0 17098 74672
0 65403 37876
0 62596 21615
1 6658 12544
1 5374 99830
0 55482 24333
1 12381 71634
1 5704 83932
1 74488 93721
1 7393 85771
0 19743 54377
1 34579 77313
1 54034 89843
1 50 95791
1 49639 99843
0 90575 45832
1 17779 62183
0 9214 30931
1 12021 30813
0 25463 49691
0 96253 32985
0 32035 57218
1 23350 63309
0 31811 81562
0 56725 94653
0 78733 48888
0 77122 97143
0 76437 98175
1 78944 98861
1 58446 78021
1 22302 82633
0 38906 18756
1 3580 83282
1 6404 55366
1 4886 70966
0 13473 30538
0 10960 24014
0 4491 29419
0 84156 917
0 126 96453
1 5745 59486
1 27217 79710
0 92210 83837
0 49169 38864
0 83169 36409
0 70128 44641
1 30720 65798
1 7121 99701
1 44718 80479
0 25495 90230
0 8720 23979
1 26257 90296
0 11412 54441
0 405 54862
0 24894 80654
1 343 88255
0 20897 45975
0 94959 25775
1 45646 83305
1 3472 65652
0 15549 78044
1 13515 95979
0 2890 6704
1 30813 70688
0 3383 78308
0 60537 8578
1 31664 72654
0 80872 66549
1 19918 70413
1 70623 96685
0 97283 17129
0 73404 59414
0 24338 37861
0 58701 23708
1 11492 86601
1 4815 68196
0 72242 33331
0 74364 90391
1 22557 64758
1 12134 46190
0 76361 62234
1 31126 81005
0 48596 41985
0 4445 42313
0 3915 29850
1 20926 54954
1 434 16268
0 72336 79247
0 42598 76954
1 3456 76826
1 17473 85780
1 3281 54686
1 33841 50917
0 10013 35954
1 12779 70213
1 6009 52022
1 54030 83492
1 2491 31583
0 72518 8950
1 3685 69233
1 2400 70166
1 20883 50899
0 68676 21301
1 78718 86143
0 37197 60357
1 17766 91705
0 32110 94994
0 82784 61735
0 27674 63799
0 21196 9243
0 36336 43631
0 71639 7108
1 7333 95916
1 5872 17760
0 51314 40614
0 99964 9863
1 12475 94067
0 28681 74798
1 48195 88443
0 31920 92051
1 17632 71049
1 46677 98291
0 57011 91303
0 98941 46502
0 59419 46409
1 27500 99974
0 92109 59927
0 59342 19324
1 549 28492
1 30278 46343
0 66131 53130
0 24450 4217
1 4732 92662
0 40358 47891
1 36553 46985
1 9514 54919
0 81237 42540
1 32709 94892
1 19157 53240
1 42809 81189
1 44778 94865
1 7292 52227
1 52806 81056
1 8352 77255
1 8219 60450
1 29723 81666
0 72231 34889
1 7820 95497
0 99876 14110
1 43664 93403
0 72705 74533
1 43412 74801
1 31048 71874
1 5919 57831
0 67585 125
1 41316 99021
1 39651 54887
0 71713 55288
1 1470 67804
1 34510 92105
0 8905 85760
0 20225 16725
0 53151 81613
1 19518 48712
1 4777 48383
0 65147 68036
0 47470 29108
1 11518 27643
1 4463 45177
1 50621 93195
1 7512 91611
1 19701 80518
1 16869 93458
1 9258 98578
0 94530 74062
0 9547 33354
0 12956 85581
1 23610 58786
1 39070 64741
0 52941 44644
0 30657 60263
0 40061 97601
0 12237 18817
1 60281 81627
0 97452 18579
0 74498 88706
1 4492 93205
0 75814 55265
0 61335 72989
0 51117 88180
1 39185 71507
1 69694 95836
1 24827 89915
0 2929 51289
1 29071 80743
0 644 45874
0 98770 46333
1 13925 64103
0 8476 37319
1 10575 83938
0 36934 63997
0 28933 67914
1 2514 28489
0 10923 98808
0 17397 1208
0 30259 33604
0 21396 51031
0 53611 18561
0 42022 74801
1 25959 54699
0 72970 19830
1 14066 99652
1 47057 90827
1 1876 88651
1 62472 74005
0 88168 12052
1 14725 30747
0 55266 37060
1 2031 80422
0 52297 23429
1 10740 97737
1 22540 69633
0 95338 45540
1 17853 55738
1 34197 88100
1 20277 85868
1 834 81705
0 92219 17933
0 52428 34180
0 88818 16786
0 12432 92774
1 31252 64631
0 99081 96959
0 98186 34475
0 73866 48530
0 76174 43004
1 2555 95093
1 95 46355
1 45023 99398
1 3459 76048
1 27757 93549
0 44908 81416
0 55294 97135
0 10835 35109
1 1042 77508
0 28852 28946
1 105 20078
1 12836 56760
0 71449 45115
0 97973 15991
0 94873 40829
0 2688 92318
1 26767 59597
1 4723 42454
1 4608 93396
1 37885 69106
0 31173 11002
0 86694 21677
1 393 73219
0 14674 48710
0 51220 3770
0 54881 68110
1 81307 97739
0 50004 87587
1 61816 98528
0 84670 14480
1 10291 15342
0 77039 24837
1 70202 82092
0 77984 94377
0 85256 87843
0 7056 32801
0 9093 2880
0 71200 98463
1 18786 92642
1 1937 27549
1 65206 97874
1 23202 91264
0 24214 27007
1 2856 90825
0 42367 19576
0 39381 78815
0 95336 30324
0 55248 23371
0 12185 65222
0 27786 92103
1 78318 91214
1 12961 30498
0 19118 1326
1 39308 81928
1 26571 92018
0 70629 42075
1 3721 30842
1 68011 88669
0 21920 88265
0 21457 33803
1 21585 63132
1 10365 85506
0 71671 30078
0 41194 25772
0 21594 52092
1 69506 74334
1 32447 87619
1 7025 60153
1 179 68293
1 81139 87018
0 50539 65785
0 83834 95735
1 498 74662
0 48667 28522
1 3998 69396
0 28913 10117
1 42282 98700
1 15387 91866
0 32089 98066
1 38997 62583
0 58568 2583
1 3251 49039
0 62220 42554
0 40571 85753
1 36446 84569
0 33491 46940
0 83938 82566
0 61082 79931
0 20655 49958
0 77778 74002
0 33660 176
1 5003 98966
1 55727 98589
1 9953 99478
0 60080 83847
1 45044 97618
0 36730 57873
0 46916 85813
1 2601 88210
0 50610 63014
0 41966 10421
1 50907 92798
1 28949 46932
0 82537 25083
0 172 33063
1 10375 45295
0 43007 51716
1 12906 53314
1 4054 48846
1 2851 51448
1 27100 73644
1 34385 87047
1 40252 72785
1 43656 90337
0 44753 74729
0 74782 2993
0 86802 6191
1 74070 83278
0 71276 74803
0 38646 37726
1 95 67765
0 1607 84623
1 9924 92584
0 31464 25886
0 18688 65261
1 42212 89449
1 139 12173
1 12273 76472
1 28393 91679
0 38133 72748
0 45642 46795
1 14870 99850
0 37010 63182
1 22027 34770
0 64877 81520
0 59947 79854
1 9045 77777
1 22369 52564
0 17984 58879
0 48617 19165
1 59901 99609
0 96856 13115
0 97266 83092
0 61064 29897
1 37567 99416
1 54429 92705
1 67782 99250
1 11124 75196
0 29981 53769
0 11335 22517
1 28087 75294
0 11139 6381
0 78831 45803
1 61718 93318
1 48 6531
1 1334 72173
1 22152 81702
1 27786 90890
0 81460 93022
0 8495 54387
0 51881 44764
0 20736 53806
0 5343 12767
1 15133 98930
1 612 60626
1 41100 77558
0 91451 84756
1 15993 51837
0 20939 64761
0 78714 96275
1 12748 99286
1 53571 96337
0 38126 24806
0 34432 26893
1 5428 35699
1 58922 99828
1 30596 60641
1 38997 78460
1 18688 85242
0 62783 36453
1 29873 90172
1 29900 39858
0 14058 79988
1 54520 99001
0 71289 65830
0 64209 31738
1 25143 62080
1 23347 81079
1 34017 99201
